paper_name,journal,number_entities
conf_icwsm_YardiB10,ICWSM,3
conf_icwsm_SimmonsAA11,ICWSM,3
conf_icwsm_MorstatterPLC13,ICWSM,3
conf_icwsm_RakeshCR15,ICWSM,3
conf_icwsm_VictorCCT09,ICWSM,3
conf_icwsm_KashoobCD09,ICWSM,3
conf_icwsm_MunsonZR09,ICWSM,3
conf_icwsm_IraniWP10,ICWSM,3
conf_icwsm_IofciuFAB11,ICWSM,3
conf_icwsm_KwakML12,ICWSM,3
conf_icwsm_MunsonLR13,ICWSM,3
conf_icwsm_KabutoyaISF10,ICWSM,3
conf_icwsm_JiangDC11,ICWSM,3
conf_icwsm_HuTK13,ICWSM,3
conf_icwsm_AdamsJ12,ICWSM,3
conf_icwsm_GlasgowFB14,ICWSM,3
conf_icwsm_HannaSBYS11,ICWSM,3
conf_icwsm_RuizHCG13,ICWSM,3
conf_icwsm_XiaJWCL14,ICWSM,3
conf_icwsm_RiehJYL14,ICWSM,3
conf_icwsm_HuXLWY15,ICWSM,3
conf_icwsm_GuptaVJKK14,ICWSM,3
conf_icwsm_ChoyLGK14,ICWSM,3
conf_icwsm_McCulloughLMOM12,ICWSM,3
conf_icwsm_YanoS10,ICWSM,3
conf_icwsm_QuerciaAS16,ICWSM,3
conf_icwsm_VermaVCPMPSA11,ICWSM,3
conf_icwsm_BurkeAM13,ICWSM,3
conf_icwsm_FinkKM12,ICWSM,3
conf_icwsm_CesaranoPRS07,ICWSM,3
conf_icwsm_AhmadKWSC11,ICWSM,3
conf_icwsm_YervaGTA13,ICWSM,3
conf_icwsm_NallapatiSMLJ11,ICWSM,3
conf_icwsm_HsuLT16,ICWSM,3
conf_icwsm_MuhammadL15,ICWSM,3
conf_icwsm_Stoica12,ICWSM,3
conf_icwsm_RussellSC10,ICWSM,3
conf_icwsm_AnW16,ICWSM,3
conf_icwsm_ZengSS16,ICWSM,3
conf_icwsm_HentschelACK14,ICWSM,3
conf_icwsm_BandariRR13,ICWSM,3
conf_icwsm_GeorgievNM14,ICWSM,3
conf_icwsm_XieNKHS11,ICWSM,3
conf_icwsm_AkogluCF13,ICWSM,3
conf_icwsm_KhabiriHC09,ICWSM,3
conf_icwsm_LiuBP09,ICWSM,3
conf_icwsm_GrinbergNSL13,ICWSM,3
conf_icwsm_ZafarGD16,ICWSM,3
conf_icwsm_BrahimTG13,ICWSM,3
conf_icwsm_ZhouRM11,ICWSM,3
conf_icwsm_LuoOW12,ICWSM,3
conf_icwsm_LlewellynGO14,ICWSM,3
conf_icwsm_QuerciaSAM15,ICWSM,3
conf_icwsm_Gomez-RodriguezGS14,ICWSM,3
conf_icwsm_NewellJSVSAR16,ICWSM,3
conf_icwsm_ChakrabortyGGG16,ICWSM,3
conf_icwsm_DanishDT16,ICWSM,3
conf_icwsm_XuGXCM16,ICWSM,3
conf_icwsm_ZamalLR12,ICWSM,3
conf_esws_Lukasiewicz07,ESWC,3
conf_esws_Weller16,ESWC,3
conf_esws_StolzRH13,ESWC,3
conf_esws_Ba13,ESWC,3
conf_esws_SchaalMBS05,ESWC,3
conf_esws_ScerriDHH09,ESWC,3
conf_esws_Ferre16,ESWC,3
conf_esws_LecueTBTTS14,ESWC,3
conf_esws_ValkeapaaAH07,ESWC,3
conf_esws_PinkelBHMST14,ESWC,3
conf_esws_SchaibleSS16,ESWC,3
conf_esws_KieferB08,ESWC,3
conf_esws_HartigH07,ESWC,3
conf_esws_TroullinouKDP15,ESWC,3
conf_esws_CeriBV07,ESWC,3
conf_esws_ManafBS12,ESWC,3
conf_esws_GridinocSdDM08,ESWC,3
conf_esws_RettingerSTE15,ESWC,3
conf_esws_SimperlPB09,ESWC,3
conf_esws_GuoLLLX14,ESWC,3
conf_esws_Bontcheva05,ESWC,3
conf_esws_EtcheverryV12,ESWC,3
conf_esws_PistoreRT05,ESWC,3
conf_esws_GrozaHMD08,ESWC,3
conf_esws_CaoKK15,ESWC,3
conf_esws_Bischof12,ESWC,3
conf_esws_PanH05,ESWC,3
conf_esws_BloehdornPSSTAHKSS05,ESWC,3
conf_esws_BornHKKMSWZ08,ESWC,3
conf_esws_Barkschat14,ESWC,3
conf_esws_Farber13,ESWC,3
conf_esws_KieselSEB08,ESWC,3
conf_esws_LantzakiYTA14,ESWC,3
conf_esws_PedrinaciDM08,ESWC,3
conf_esws_Rowe09,ESWC,3
conf_esws_HartJD08,ESWC,3
conf_esws_Lesnikova13,ESWC,3
conf_esws_GrzebalaC16,ESWC,3
conf_esws_AbedjanN13,ESWC,3
conf_esws_YingziMI07,ESWC,3
conf_esws_Hasan14a,ESWC,3
conf_esws_Krieger15,ESWC,3
conf_esws_AtteveldtSH07,ESWC,3
conf_esws_MartinG09,ESWC,3
conf_esws_KerriganM08,ESWC,3
conf_esws_WangTD14,ESWC,3
conf_esws_Matuszka15,ESWC,3
conf_esws_ScerriGDH09,ESWC,3
conf_esws_AanenNVF12,ESWC,3
conf_esws_DellschaftEBRS08,ESWC,3
conf_esws_StankovicRL12,ESWC,3
conf_esws_AlexopoulosDG15,ESWC,3
conf_esws_AroyoDDP06,ESWC,3
conf_esws_SchmitzHJS06,ESWC,3
conf_esws_SazedjP07,ESWC,3
conf_esws_HoganMPS12,ESWC,3
conf_esws_MartinezSJVKH13,ESWC,3
conf_esws_ColucciNSDR05,ESWC,3
conf_esws_Straccia05,ESWC,3
conf_esws_GutierrezHV05,ESWC,3
conf_esws_SerafiniT05,ESWC,3
conf_esws_DuttaMP14,ESWC,3
conf_esws_CabrioVG13,ESWC,3
conf_esws_GriesiPS07,ESWC,3
conf_esws_NovacekS06,ESWC,3
conf_esws_VennekensD09,ESWC,3
conf_esws_Munoz16,ESWC,3
conf_esws_RenPMPDS14,ESWC,3
conf_esws_KingsGD07,ESWC,3
conf_esws_Hess06,ESWC,3
conf_esws_HeppB07,ESWC,3
conf_esws_ThaiHD08,ESWC,3
conf_esws_GrootSW05,ESWC,3
conf_esws_Kapanipathi0VS14,ESWC,3
conf_esws_FrutosKGM09,ESWC,3
conf_esws_EspinozaGM08,ESWC,3
conf_esws_Frutos09,ESWC,3
conf_esws_Blanco-FernandezAGCN08,ESWC,3
conf_esws_Galizia06,ESWC,3
conf_esws_SchaffertEGKR09,ESWC,3
conf_esws_PetersBSZ14,ESWC,3
conf_esws_AuerL07,ESWC,3
conf_esws_TiddidM14,ESWC,3
conf_esws_WilliamsBC06,ESWC,3
conf_esws_PinkelBJMRSSK15,ESWC,3
conf_esws_Poveda-Villalon12,ESWC,3
conf_www_HoffartAW14,WWW,3
conf_www_ProkofyevDC14,WWW,3
conf_www_QuattronePQCM16,WWW,3
conf_www_LiGZ08,WWW,3
conf_www_YinL04,WWW,3
conf_www_LeskovecHK10,WWW,3
conf_www_YangLZ02,WWW,3
conf_www_CimianoHSVW06,WWW,3
conf_www_SunDLW01,WWW,3
conf_www_Chakrabarti07,WWW,3
conf_www_SunYXMZ16,WWW,3
conf_www_BrauerHHLNB10,WWW,3
conf_www_ZhangLS08,WWW,3
conf_www_BonattiF05,WWW,3
conf_www_ZhuNLZW09,WWW,3
conf_www_AzzagLGV07,WWW,3
conf_www_YamamotoNT10,WWW,3
conf_www_YinS10,WWW,3
conf_www_HongAGST12,WWW,3
conf_www_AliS07,WWW,3
conf_www_OttCH12,WWW,3
conf_www_KelkarLS02,WWW,3
conf_www_Bar-YossefK11,WWW,3
conf_www_ChoG02,WWW,3
conf_www_LinLK06,WWW,3
conf_www_WuYWQQ10,WWW,3
conf_www_KarameFC11,WWW,3
conf_www_BakalovFTC11,WWW,3
conf_www_GilA06,WWW,3
conf_www_MandhaniJK03,WWW,3
conf_www_KellyM02,WWW,3
conf_www_HePKMG10,WWW,3
conf_www_ShtokDMS12,WWW,3
conf_www_PedroS09,WWW,3
conf_www_MetwallyAA05,WWW,3
conf_www_BunemanDFHT01,WWW,3
conf_www_Wilde06,WWW,3
conf_www_BhattacharyaGM11,WWW,3
conf_www_NunesS06,WWW,3
conf_www_GatiusGC07,WWW,3
conf_www_ChurchNCO10,WWW,3
conf_www_HassanB06,WWW,3
conf_www_NtoulasNMF06,WWW,3
conf_www_BouquetSZS06,WWW,3
conf_www_HogueK05,WWW,3
conf_www_SadagopanL08,WWW,3
conf_www_JehW03,WWW,3
conf_www_ChimD07,WWW,3
conf_www_ShahafGH12,WWW,3
conf_www_McCarthyKGR07,WWW,3
conf_www_TattiG15,WWW,3
conf_www_HuangTZH07,WWW,3
conf_www_SahamiH06,WWW,3
conf_www_ChenC15,WWW,3
conf_www_TyreeWAP11,WWW,3
conf_www_BansalK07,WWW,3
conf_www_Gomez-PerezOV06,WWW,3
conf_www_LiZXZY09,WWW,3
conf_www_KloumannTKL16,WWW,3
conf_www_HunterL01,WWW,3
conf_www_HampelK01,WWW,3
conf_www_YinGWH10,WWW,3
conf_www_SuenHESL13,WWW,3
conf_www_JamaliL13,WWW,3
conf_www_SongMWW13,WWW,3
conf_www_ChenXZZ13,WWW,3
conf_www_NikiforakisAMDPJ13,WWW,3
conf_www_StadtmullerSHS13,WWW,3
conf_www_BrownBFMA06,WWW,3
conf_www_NguyenPHG14,WWW,3
conf_www_WhiteHSH14,WWW,3
conf_www_HalveyK07a,WWW,3
conf_www_BudalakotiB12,WWW,3
conf_www_KamvarKPX09,WWW,3
conf_www_FokoueRSV05,WWW,3
conf_www_WongLS07,WWW,3
conf_www_GrabchakBBG11,WWW,3
conf_www_Lawrences06,WWW,3
conf_www_KonigLMSW08,WWW,3
conf_www_MetwallyAA07,WWW,3
conf_www_LiSL06,WWW,3
conf_www_LeskovecDH07,WWW,3
conf_www_RahmanW16,WWW,3
conf_www_ShalomKPV16,WWW,3
conf_www_AgarwalA06,WWW,3
conf_www_GyselRW16,WWW,3
conf_www_WuD06,WWW,3
conf_www_Wang05,WWW,3
conf_www_KleinIH12,WWW,3
conf_www_BlytheG04,WWW,3
conf_www_PandeyO05,WWW,3
conf_www_SuchanekSW09,WWW,3
conf_www_Pasca07,WWW,3
conf_www_ChenFGJJRW07,WWW,3
conf_www_LiDHDCZ16,WWW,3
conf_www_AjmeraANVCDD13,WWW,3
conf_www_LiuNJC13,WWW,3
conf_www_WangK15,WWW,3
conf_www_WangZPB13,WWW,3
conf_www_MendesMFG07,WWW,3
conf_www_CimianoLS05,WWW,3
conf_www_HuXZZGY16,WWW,3
conf_www_BortzB07,WWW,3
conf_www_SinclairLMAP06,WWW,3
conf_www_TezukaKT06,WWW,3
conf_www_DongS13,WWW,3
conf_www_CrescenziMQ13,WWW,3
conf_www_Sakai12,WWW,3
conf_www_LiAAA06,WWW,3
conf_www_BighamPL08,WWW,3
conf_www_LiuWB07,WWW,3
conf_www_JatowtAKA15,WWW,3
conf_www_KennedyN08,WWW,3
conf_www_SiersdorferCNP10,WWW,3
conf_www_FujimuraFMYO08,WWW,3
conf_www_KukulenzN07,WWW,3
conf_www_ChienC15,WWW,3
conf_www_SoellerKSW16,WWW,3
conf_www_KolahiL07,WWW,3
conf_www_HaldermanWF05,WWW,3
conf_www_AndersenL06,WWW,3
conf_www_GhoshVKSKBGG12,WWW,3
conf_www_ParikhL06,WWW,3
conf_www_WangDLCG12,WWW,3
conf_www_GooseKPH02,WWW,3
conf_www_SalasPPJ06,WWW,3
conf_www_HartlWB10,WWW,3
conf_www_AdamsMG15,WWW,3
conf_www_ZhangZZFZLM16,WWW,3
conf_www_NathMJGL13,WWW,3
conf_www_MoshfeghiJ13,WWW,3
conf_www_SodomkaLH13,WWW,3
conf_www_QuZ13,WWW,3
conf_www_TaoAHHG13,WWW,3
conf_www_IrmakK10,WWW,3
conf_www_Miles-BoardCKH03,WWW,3
conf_www_GhinitaKS07,WWW,3
conf_www_HalevyNSWY16,WWW,3
conf_www_BennouasM07,WWW,3
conf_www_WangLLDY08,WWW,3
conf_www_IorioVZ08,WWW,3
conf_www_PhanNH08,WWW,3
conf_www_KilciogluR16,WWW,3
conf_www_AdamicZBA08,WWW,3
conf_www_AdarWBG07,WWW,3
conf_www_YaoLNM13,WWW,3
conf_www_QuerciaPAC13,WWW,3
conf_www_BarhamgiBO08,WWW,3
conf_www_LinTMC14,WWW,3
conf_www_BraganzaMMWD09,WWW,3
conf_www_AizenbergKS12,WWW,3
conf_www_WylotCG14,WWW,3
conf_www_LiC14,WWW,3
conf_www_HsiehYWNE16,WWW,3
conf_www_NannoO06,WWW,3
conf_www_PalPBT06,WWW,3
conf_www_GanS09,WWW,3
conf_www_MyllymakiK03,WWW,3
conf_www_MarinosWL10,WWW,3
conf_www_AgrawalCCGKX09,WWW,3
conf_www_TangFS15,WWW,3
conf_www_TangSSP07,WWW,3
conf_www_MaLS16,WWW,3
conf_www_HagenPSB11,WWW,3
conf_www_Milic-FraylingJRSBS04,WWW,3
conf_www_WuLF15,WWW,3
conf_www_MaloneM12,WWW,3
conf_www_Bar-YossefBKT04,WWW,3
conf_www_ZhaiBAA12,WWW,3
conf_www_LuoTT07,WWW,3
conf_www_NobataTTMC16,WWW,3
conf_www_HumphreyBM10,WWW,3
conf_www_DasguptaKS14,WWW,3
conf_www_KempeL14,WWW,3
conf_www_PautassoW09,WWW,3
conf_www_BlancoCT16,WWW,3
conf_www_EkiOS08,WWW,3
conf_www_BroderNW03,WWW,3
conf_www_DingDGMLMH10,WWW,3
conf_www_RomeroSO09,WWW,3
conf_www_MasliGDB11,WWW,3
conf_www_ZhouD06,WWW,3
conf_www_YoonKP10,WWW,3
conf_www_NotiNY14,WWW,3
conf_www_YangMLLS14,WWW,3
conf_www_ChopraS16,WWW,3
conf_www_MendesMW02,WWW,3
conf_www_YuePR10,WWW,3
conf_www_AnyanwuMS07,WWW,3
conf_www_Tsourakakis15a,WWW,3
conf_www_ZhangCQ07,WWW,3
conf_www_RedaNH10,WWW,3
conf_www_ChakrabartiKP08,WWW,3
conf_www_SahH07,WWW,3
conf_www_UllrichBLTSS08,WWW,3
conf_www_BozzonBCF10,WWW,3
conf_www_CelisLMN11,WWW,3
conf_www_ChoiKED05,WWW,3
conf_www_MoriBBL10,WWW,3
conf_www_LiuHYWZ09,WWW,3
conf_www_ElkahkySH15,WWW,3
conf_www_ChenC07a,WWW,3
conf_www_JankowskiK08,WWW,3
conf_www_KleinbergM08,WWW,3
conf_www_JacksonBBM06a,WWW,3
conf_www_HoganHUD07,WWW,3
conf_www_DuttingHW11,WWW,3
conf_www_GhoshM12,WWW,3
conf_www_CaoPJLHH10,WWW,3
conf_www_LuZS09,WWW,3
conf_www_TangAL16,WWW,3
conf_www_TodaCMSMN09,WWW,3
conf_www_BollJKKNPSW08,WWW,3
conf_www_AulaKGFH10,WWW,3
conf_www_YangLSSZZ11,WWW,3
conf_www_YangIF16,WWW,3
conf_www_Danescu-Niculescu-MizilKKL09,WWW,3
conf_www_QiAHH13,WWW,3
conf_www_MaLM13,WWW,3
conf_www_LinseS06,WWW,3
conf_www_SinglaK13,WWW,3
conf_www_WangZMR08,WWW,3
conf_www_ZhaoSSY13,WWW,3
conf_www_MarshallS13,WWW,3
conf_www_AbbarAIM13,WWW,3
conf_www_WuLLWH15,WWW,3
conf_www_LiYRLD10,WWW,3
conf_www_ChandraG09,WWW,3
conf_www_JonesRMG06,WWW,3
conf_www_AgarwalPJ12,WWW,3
conf_www_EpastoLS15,WWW,3
conf_www_WillsMS01,WWW,3
conf_www_LeungS10,WWW,3
conf_www_Cummins16,WWW,3
conf_www_ChakrabartiAJ08,WWW,3
conf_www_LvMKZWC11,WWW,3
conf_www_XiZCLYMF04,WWW,3
conf_www_TermehchyW10,WWW,3
conf_www_Christakopoulou15,WWW,3
conf_www_GuanWBCYCH10,WWW,3
conf_www_YinTLT10,WWW,3
conf_www_DandekarGWW12,WWW,3
conf_www_KrishnamurthyZWV03,WWW,3
conf_www_HuZCWY11,WWW,3
conf_www_WangLXYZP09,WWW,3
conf_www_HuangCC04,WWW,3
conf_www_FerraginaPV15,WWW,3
conf_www_XiLRXZ04,WWW,3
conf_www_YanLHHHH16,WWW,3
conf_www_ChenCL08,WWW,3
conf_www_AlonsoBD06,WWW,3
conf_www_WebsterHMW06,WWW,3
conf_www_YiRL09,WWW,3
conf_www_HartlineMS08,WWW,3
conf_www_ShmueliKKL12,WWW,3
conf_www_ReidPEL10,WWW,3
conf_www_ChengCYCYC07,WWW,3
conf_www_SalaCWZZZ10,WWW,3
conf_www_PanditO07,WWW,3
conf_www_LindleyMSH12,WWW,3
conf_www_ShiIH16,WWW,3
conf_www_Hogan15,WWW,3
conf_www_ZhouZYSTZG08,WWW,3
conf_www_GulhaneRST10,WWW,3
conf_www_LiuHC05,WWW,3
conf_www_SpalteholzLLH08,WWW,3
conf_www_AgrawalGPV13,WWW,3
conf_www_TanevaCCH13,WWW,3
conf_www_MajumderS13,WWW,3
conf_www_DiazAI08,WWW,3
conf_www_GraciadM09,WWW,3
conf_www_HongL01,WWW,3
conf_www_WangHWPBCGL09,WWW,3
conf_www_GuhaKJ09,WWW,3
conf_www_JingB08,WWW,3
conf_www_BiC16,WWW,3
conf_www_DiligentiGM02,WWW,3
conf_www_ZhangYT12,WWW,3
conf_www_FaginKMNSTW03,WWW,3
conf_www_LewisRR11,WWW,3
conf_www_PetrovicLJ05,WWW,3
conf_www_RattenburyGN07,WWW,3
conf_www_IrmakS06,WWW,3
conf_www_Chierichetti0KL16,WWW,3
conf_www_LiMLH09,WWW,3
conf_www_KuoHGW07,WWW,3
conf_icse_RahmanKBD14,ICSE,3
conf_icse_RossiY11,ICSE,3
conf_icse_Filho06,ICSE,3
conf_icse_Zheng11,ICSE,3
conf_icse_AndroutsopoulosBCGHLL11,ICSE,3
conf_icse_Perry87,ICSE,3
conf_icse_Lasker79,ICSE,3
conf_icse_Chu76,ICSE,3
conf_icse_Osterweil87,ICSE,3
conf_icse_Baker00,ICSE,3
conf_icse_Carrow76,ICSE,3
conf_icse_MartyV79,ICSE,3
conf_icse_RundleD06,ICSE,3
conf_icse_TrendowiczHMIYK06,ICSE,3
conf_icse_BoehmGS84,ICSE,3
conf_icse_AllenG94,ICSE,3
conf_icse_NakagawaKH06,ICSE,3
conf_icse_DeissenboeckHHLW11,ICSE,3
conf_icse_FosdickO76,ICSE,3
conf_icse_KimP02,ICSE,3
conf_icse_LauberBGS79,ICSE,3
conf_icse_Miyamoto76,ICSE,3
conf_icse_Monperrus14,ICSE,3
conf_icse_MinkuY14,ICSE,3
conf_icse_DunsmoreRW02,ICSE,3
conf_icse_NegaraCDJ14,ICSE,3
conf_icse_Abu-SufahLMY82,ICSE,3
conf_icse_AndersonK76,ICSE,3
conf_icse_Amey79,ICSE,3
conf_icse_WeberN02,ICSE,3
conf_icse_Salter76,ICSE,3
conf_icse_Curtis00,ICSE,3
conf_icse_JinTHL07,ICSE,3
conf_icse_BatorySR03,ICSE,3
conf_icse_GriswoldBBT03,ICSE,3
conf_icse_UchitelK01,ICSE,3
conf_icse_PhamSS04,ICSE,3
conf_icse_Monteiro12,ICSE,3
conf_icse_OvermyerLR01,ICSE,3
conf_icse_SchwankeXC13,ICSE,3
conf_icse_WolfSDN09,ICSE,3
conf_icse_NejatiSCEZ07,ICSE,3
conf_icse_UchitelBC07,ICSE,3
conf_icse_YurRL99,ICSE,3
conf_icse_PanD96,ICSE,3
conf_icse_BiggerstaffMW93,ICSE,3
conf_icse_AlshahwanH12,ICSE,3
conf_icse_BrylowDP01,ICSE,3
conf_icse_AbrahamE07,ICSE,3
conf_icse_OreizyMT98,ICSE,3
conf_icse_PintoCG12,ICSE,3
conf_icse_Abowd99,ICSE,3
conf_icse_LarsenH96,ICSE,3
conf_icse_CamaraMSCOCP09,ICSE,3
conf_icse_GroceHJ07,ICSE,3
conf_icse_HarslemN82,ICSE,3
conf_icse_Brewer00,ICSE,3
conf_icse_WinterSSM11,ICSE,3
conf_icse_AndrewsZ00,ICSE,3
conf_icse_JurjensSB08,ICSE,3
conf_icse_Meyer85,ICSE,3
conf_icse_YeF02,ICSE,3
conf_icse_DIppolitoBKMSU14,ICSE,3
conf_icse_Kephart05,ICSE,3
conf_icse_Xu11,ICSE,3
conf_icse_Laventhal79,ICSE,3
conf_icse_VillarroelBROP16,ICSE,3
conf_icse_ScholzBKKHW08,ICSE,3
conf_icse_Beyer06,ICSE,3
conf_icse_BellK14,ICSE,3
conf_icse_Davies11,ICSE,3
conf_icse_WangME92,ICSE,3
conf_icse_EndrikatHRS14,ICSE,3
conf_icse_RigbyZDM16,ICSE,3
conf_icse_SillittiSV11,ICSE,3
conf_icse_Tai84,ICSE,3
conf_icse_AvgerinosRCB14,ICSE,3
conf_icse_NakagawaF89,ICSE,3
conf_icse_JefferyL79,ICSE,3
conf_icse_Tichy82,ICSE,3
conf_icse_ShapiroDM84,ICSE,3
conf_icse_SicardBP08,ICSE,3
conf_icse_MikulovicH06,ICSE,3
conf_icse_Rogers84,ICSE,3
conf_icse_LiW08,ICSE,3
conf_icse_LaneZ97,ICSE,3
conf_icse_Huff81,ICSE,3
conf_icse_ChenHG11,ICSE,3
conf_icse_BabicH08,ICSE,3
conf_icse_BeekMLGFS05,ICSE,3
conf_icse_DewanJMP97,ICSE,3
conf_icse_SalayFRSC14,ICSE,3
conf_icse_KnudsenBS76,ICSE,3
conf_icse_Lee11,ICSE,3
conf_icse_LiuBL06,ICSE,3
conf_icse_Scowen79,ICSE,3
conf_icse_ManganoDLH11,ICSE,3
conf_icse_KonradC05,ICSE,3
conf_icse_Liu00,ICSE,3
conf_icse_ClarkeL95,ICSE,3
conf_icse_Lubars89,ICSE,3
conf_icse_DemskyR05,ICSE,3
conf_icse_DIppolitoBPU11,ICSE,3
conf_icse_Lee85,ICSE,3
conf_icse_AtiyaK02,ICSE,3
conf_icse_ZhongZM06,ICSE,3
conf_icse_MockusW08,ICSE,3
conf_icse_Dawson00,ICSE,3
conf_icse_NguyenKN14,ICSE,3
conf_icse_WarrenMH82,ICSE,3
conf_icse_BencomoGFHB08,ICSE,3
conf_icse_RosenbaumC95,ICSE,3
conf_icse_SultanaMOH16,ICSE,3
conf_icse_HilbertR98,ICSE,3
conf_icse_BianculliLLP04,ICSE,3
conf_icse_AntoniuSKNF04,ICSE,3
conf_icse_FuR07,ICSE,3
conf_icse_WangR04,ICSE,3
conf_icse_CobleighCO01,ICSE,3
conf_icse_GriswoldYK01,ICSE,3
conf_icse_WlokaRT09,ICSE,3
conf_icse_KeenanCLCSMGPMHDMHH12,ICSE,3
conf_icse_JaloteH98,ICSE,3
conf_icse_Francois04,ICSE,3
conf_icse_Vardanega94,ICSE,3
conf_icse_ArangoSPH93,ICSE,3
conf_icse_Brown99,ICSE,3
conf_icse_KitsonM93,ICSE,3
conf_icse_LavalleeR12,ICSE,3
conf_icse_TianLL12,ICSE,3
conf_icse_LingenH04,ICSE,3
conf_icse_PavlopoulouY99,ICSE,3
conf_icse_ButlerBCE01,ICSE,3
conf_icse_EbertPSK01,ICSE,3
conf_icse_HaoLM0J04,ICSE,3
conf_icse_EmmerichR99,ICSE,3
conf_icse_MilicevicMMK07,ICSE,3
conf_icse_SarmaMWH09,ICSE,3
conf_icse_ManhartS04,ICSE,3
conf_icse_SchneiderH03,ICSE,3
conf_icse_Dagnino13,ICSE,3
conf_icse_BacchelliB13,ICSE,3
conf_icse_MaidenR05,ICSE,3
conf_icse_KhadkaBSJH14,ICSE,3
conf_icse_AbrahamE06,ICSE,3
conf_icse_SchwankeCGHSW01,ICSE,3
conf_icse_Miyamoto78,ICSE,3
conf_icse_OttT89,ICSE,3
conf_icse_Fukunaga85,ICSE,3
conf_icse_RuthruffBR05,ICSE,3
conf_icse_ChristensenH11,ICSE,3
conf_icse_SimEH03,ICSE,3
conf_icse_McGowanB93,ICSE,3
conf_icse_PrikladnickiHCSDS04,ICSE,3
conf_icse_ZelkowitzR01,ICSE,3
conf_icse_KitchenhamDJ04,ICSE,3
conf_icse_LeeHKM04,ICSE,3
conf_icse_SamirniSAMTH12,ICSE,3
conf_icse_ChongH84,ICSE,3
conf_icse_ThongtanunamMHI16,ICSE,3
conf_icse_LangeC06,ICSE,3
conf_icse_SiebraCSS08,ICSE,3
conf_icse_RobbinsHR97,ICSE,3
conf_icse_SchroterKTBS16,ICSE,3
conf_icse_ZeilW81,ICSE,3
conf_icse_ChinKQPN05,ICSE,3
conf_icse_SeoSEAB14,ICSE,3
conf_icse_NearMKJ11,ICSE,3
conf_icse_Liu00a,ICSE,3
conf_icse_ChibaKK82,ICSE,3
conf_icse_BorgesGLN11,ICSE,3
conf_icse_BrittonPP81,ICSE,3
conf_icse_BoddenSSOM11,ICSE,3
conf_icse_MartinX06,ICSE,3
conf_icse_NagappanB05a,ICSE,3
conf_icse_LinXXLPSZ14,ICSE,3
conf_icse_El-Ramly06,ICSE,3
conf_icse_WhittleWH08,ICSE,3
conf_icse_StirewaltD01,ICSE,3
conf_icse_TanA00DC13,ICSE,3
conf_icse_RunesonAN07,ICSE,3
conf_icse_TianD13,ICSE,3
conf_icse_NaikPSG09,ICSE,3
conf_icse_Murphy-HillPB09,ICSE,3
conf_icse_Schneider96,ICSE,3
conf_icse_TreudeS09a,ICSE,3
conf_icse_MullerT01,ICSE,3
conf_icse_Motta12,ICSE,3
conf_icse_SmitSSL04,ICSE,3
conf_icse_KuuselaMX98,ICSE,3
conf_icse_Mockus09,ICSE,3
conf_icse_GoldenJB05,ICSE,3
conf_icse_BriandDM97,ICSE,3
conf_icse_Emmerich02,ICSE,3
conf_icse_LieberherrR88,ICSE,3
conf_icse_SingerFS14,ICSE,3
conf_icse_CarzanigaPV97,ICSE,3
conf_icse_XuanF14,ICSE,3
conf_icse_WensleyGLS76,ICSE,3
conf_icse_ZhangGG06,ICSE,3
conf_icse_PaechW08,ICSE,3
conf_icse_Cook78,ICSE,3
conf_icse_KimKKJ12,ICSE,3
conf_icse_OrsoALRH04,ICSE,3
conf_icse_ValettoK03,ICSE,3
conf_icse_GreilerDS12,ICSE,3
conf_icse_HindleBSGD12,ICSE,3
conf_icse_MorinBNJ09,ICSE,3
conf_icse_Avancini12,ICSE,3
conf_icse_KarailaS07,ICSE,3
conf_icse_BasiliMPZ02,ICSE,3
conf_icse_HaRCRD04,ICSE,3
conf_icse_DeshmukhDLL94,ICSE,3
conf_icse_ArangoSP93,ICSE,3
conf_icse_DevanbuCGMM99,ICSE,3
conf_icse_Brandtner04,ICSE,3
conf_icse_FuhrmanCA12,ICSE,3
conf_icse_WhittleSK03,ICSE,3
conf_icse_Kajko-Mattsson98,ICSE,3
conf_icse_MesbahM12,ICSE,3
conf_icse_BarnettNBBG04,ICSE,3
conf_icse_JohnsonKACMMZD03,ICSE,3
conf_icse_BaniassadM98,ICSE,3
conf_icse_DwyerHJLPRZV01,ICSE,3
conf_icse_VerlageK05,ICSE,3
conf_icse_BriandELF98,ICSE,3
conf_icse_EasterbrookC01,ICSE,3
conf_icse_PloomSG12,ICSE,3
conf_icse_ClarkeW01,ICSE,3
conf_icse_BoehmP01,ICSE,3
conf_icse_EdenK03,ICSE,3
conf_icse_Johnson94,ICSE,3
conf_icse_Marca91,ICSE,3
conf_icse_NuseibehKF03,ICSE,3
conf_icse_Tai93,ICSE,3
conf_icse_Schwanke91,ICSE,3
conf_icse_PankratiusSG12,ICSE,3
conf_icse_EsfahaniMR13,ICSE,3
conf_icse_SoundarajanH04,ICSE,3
conf_icse_PachecoLEB07,ICSE,3
conf_icse_NaganoNKAHUF12,ICSE,3
conf_icse_HonidenTYTW07,ICSE,3
conf_icse_PorterV94,ICSE,3
conf_icse_NaminAM08,ICSE,3
conf_icse_YauCC76,ICSE,3
conf_icse_MadhavjiGDS90,ICSE,3
conf_icse_AlurEY00,ICSE,3
conf_icse_JadoulDP89,ICSE,3
conf_icse_GehrkeGNNTWZ02,ICSE,3
