paper_id,number_entities,year,ee,dblpkey,journal,title,type,entities_array
conf_trec_ChandarKMTC09,9,2009,http://trec.nist.gov/pubs/trec18/papers/udelaware-ben.WEB.MQ.pdf,conf_trec_ChandarKMTC09,TREC,'Ad_Hoc_and_Diversity_Retrieval_at_the_University_of_Delaware.',inproceedings,harvard.edu;live.com;Markov;stanford.edu;ca.gov;com.cn;Indri;ucla.edu;skyrock.com
conf_vldb_MichelTW05,9,2005,http://www.vldb2005.org/program/paper/thu/p637-michel.pdf,conf_vldb_MichelTW05,VLDB,'KLEE:_A_Framework_for_Distributed_Top-k_Query_Algorithms.',inproceedings,Bloom;TotalScore;IMDB;WordNet;CLFM;KLEE;TPUT;docID;HistogramBlooms
conf_vldb_CosleyLP02,9,2002,http://www.vldb.org/conf/2002/S03P01.pdf,conf_vldb_CosleyLP02,VLDB,'REFEREE:_An_Open_Framework_for_Practical_Testing_of_Recommender_Systems_using_ResearchIndex.',inproceedings,ResearchIndex;GroupLens;EachMovie;REFEREE;CiteSeer;Tapestry;TREC;PD-Live;REFEREE-based
conf_vldb_LynchS88,9,1988,http://www.vldb.org/conf/1988/P306.PDF,conf_vldb_LynchS88,VLDB,'Extended_User-Defined_Indexing_with_Application_to_Textual_Databases.',inproceedings,OPERATOR;TITLEKEYWORDS;operat.or;ORDERING;TITLE;enca.psulated;INGRES;DBMS;BOOKS
conf_vldb_GoyalHSS95,9,1995,http://www.vldb.org/conf/1995/P146.PDF,conf_vldb_GoyalHSS95,VLDB,'Index_Concurrency_Control_in_Firm_Real-Time_Database_Systems.',inproceedings,LAB-link;CPUs;NumDisks;RTDBS;MissPercent;MacFanovt;NumBufs;DBMS;LABlink
conf_vldb_LecluseR89,9,1989,http://www.vldb.org/conf/1989/P411.PDF,conf_vldb_LecluseR89,VLDB,'The_O2_Database_Programming_Language.',inproceedings,Monument;Altair;Damokles;Vision;Galileo;OODBS;Eiffelfower;Gemstone;Basic02
conf_vldb_ShethKMWDLPLS96,9,1996,http://www.vldb.org/conf/1996/P263.PDF,conf_vldb_ShethKMWDLPLS96,VLDB,'Supporting_State-Wide_Immunisation_Tracking_Using_Multi-Paradigm_Workflow_Technology.',inproceedings,CHREF;ODBC;ANSI;CORBA;CORBA-based;Centers;METEOR;LSDIS;ORB-based
conf_vldb_Walter84,9,1984,http://www.vldb.org/conf/1984/P161.PDF,conf_vldb_Walter84,VLDB,'Nested_Transactions_with_Multiple_Commit_Points:_An_Approach_to_the_Structuring_of_Advanced_Database_Applications.',inproceedings,NOSYNC;BACKOUT;LOCUS;NOBACKOUT;NOCOMMIT;ARGUS;COMMITsphere;COMMIT-command;COMMIT
conf_vldb_Guting89,9,1989,http://www.vldb.org/conf/1989/P033.PDF,conf_vldb_Guting89,VLDB,'Gral:_An_Extensible_Relational_Database_System_for_Geometric_Applications.',inproceedings,OpManager;SBTREE;STIDREL;SGRID;SunWindows;BTREE;Cartesian;SunCGI;VLSI
conf_vldb_DongHY07,9,2007,http://www.vldb.org/conf/2007/papers/research/p687-dong.pdf,conf_vldb_DongHY07,VLDB,'Data_Integration_with_Uncertainty.',inproceedings,NonPJoin;ByTable;GLAV;TopKByTable;SELECT;Cartesian;ProjectedPJoin;WHERE;PTIME
conf_vldb_PapadopoulosYP07,9,2007,http://www.vldb.org/conf/2007/papers/research/p135-papadopoulos.pdf,conf_vldb_PapadopoulosYP07,VLDB,'CADS:_Continuous_Authentication_on_Data_Streams.',inproceedings,RangeDPM;CADS;TMH-Tree;TDPM;newVO;RangeDMH;TMH-Trees;DPM-Tree;DMH-Tree
conf_vldb_LiWY07,9,2007,http://www.vldb.org/conf/2007/papers/research/p303-li.pdf,conf_vldb_LiWY07,VLDB,'VGRAM:_Improving_Performance_of_Approximate_Queries_on_String_Collections_Using_Variable-Length_Grams.',inproceedings,ProbeCluster;MergeCount;VGRAM;PartEnum;ProbeCount;SmallFirst;LargeFirst;Microsoft;DBLP
conf_vldb_KacholiaPCSDK05,9,2005,http://www.vldb2005.org/program/paper/wed/p505-kacholia.pdf,conf_vldb_KacholiaPCSDK05,VLDB,'Bidirectional_Expansion_For_Keyword_Search_on_Graph_Databases.',inproceedings,IDREF;RDBMS;MI-Backward;Bidirectional;Backward;SI-Backward;BANKS;DBXplorer;OutputHeap
conf_vldb_PedersenJD99,9,1999,http://www.vldb.org/conf/1999/P62.pdf,conf_vldb_PedersenJD99,VLDB,'Extending_Practical_Pre-Aggregation_in_On-Line_Analytical_Processing.',inproceedings,OLAP;Theorems;Diagnosis;MakeOnto;Residence;County;Patient;MakeStrict;MakeCovering
conf_vldb_Dayal87,9,1987,http://www.vldb.org/conf/1987/P197.PDF,conf_vldb_Dayal87,VLDB,"'Of_Nests_and_Trees:_A_Unified_Approach_to_Processing_Queries_That_Contain_Nested_Subqueries,_Aggregates,_and_Quantifiers.'",inproceedings,COLINT;DelticProject;NULLS;Outerjoins;DeltsProject;SELECT;EXISTS;DEPT;WHERE
conf_vldb_Sarawagi95,9,1995,http://www.vldb.org/conf/1995/P585.PDF,conf_vldb_Sarawagi95,VLDB,'Query_Processing_in_Tertiary_Memory_Databases.',inproceedings,pla.tters;Resolve;ba.scline;ScctAon;pa.ra.meter;sha.re;sma.llcr;SecGon;pla.tter
conf_vldb_MaindrevilleS88,9,1988,http://www.vldb.org/conf/1988/P395.PDF,conf_vldb_MaindrevilleS88,VLDB,'Modelling_Non_Deterministic_Queries_and_Updates_in_Deductive_Databases.',inproceedings,ISIDE;tResearch;PCNfor;ANCESTOR;DATALOGneg;DATALOGset;DBMS;DATALOG;Ancestor
conf_vldb_LuC85,9,1985,http://www.vldb.org/conf/1985/P292.PDF,conf_vldb_LuC85,VLDB,'Some_Experimental_Results_on_Distributed_Join_Algorithms_in_a_Local_Network.',inproceedings,BernXla;COSIS;SSNL;PSNL;SJNL;semi.join;DcWitt;PJSM;PJNL
conf_vldb_AdibaQ86,9,1986,http://www.vldb.org/conf/1986/P063.PDF,conf_vldb_AdibaQ86,VLDB,'Historical_Multi-Media_Databases.',inproceedings,SCHOOL;eCent;INSCRLPTION;TfGRE;TIGRE;EMPSAL;BOID;DBMS;DOCLEAF
conf_vldb_LyngbaekM84,9,1984,http://www.vldb.org/conf/1984/P014.PDF,conf_vldb_LyngbaekM84,VLDB,'A_Personal_Data_Manager.',inproceedings,Stonebraker;PERSONS;RESTAURANTS;PERSON;Bracchi;ENTERTAINMENT;Mylopoulos;att.ribute;THEATRES
conf_vldb_LabioYCGW00,9,2000,http://www.vldb.org/conf/2000/P461.pdf,conf_vldb_LabioYCGW00,VLDB,'Performance_Issues_in_Incremental_Warehouse_Maintenance.',inproceedings,SDbatch;WHIPS;SDoverwrite;KeyInstall;FullRecomp;GenInstall;TPC-D;DBMS;WHERE
conf_vldb_MohanBWSZ00,9,2000,http://www.vldb.org/conf/2000/P684.pdf,conf_vldb_MohanBWSZ00,VLDB,'Evolution_of_Groupware_for_Business_Applications:_A_Database_Perspective_on_Lotus_Domino/Notes.',inproceedings,ARIES;DocLink;RDBMS;Notes;Domino;CORBA;NotesPump;SMTP;RDBMSs
conf_vldb_Su91,9,1991,http://www.vldb.org/conf/1991/P233.PDF,conf_vldb_Su91,VLDB,'Dynamic_Constraints_and_Object_Migration.',inproceedings,TAXIS;updat.es;pa.tterns;transact.ions;illlnligrat.ion;sc.herna;COIIsider;Inlnligrat.ion;INSYDE
conf_vldb_DeshpandeH04,9,2004,http://www.vldb.org/conf/2004/RS24P2.PDF,conf_vldb_DeshpandeH04,VLDB,'Lifting_the_Burden_of_History_from_Adaptive_Query_Processing.',inproceedings,EddyJoins;BuildFirst;Telegraph;STAIRs;Wisconsin;RedHat;PostgreSQL;STAIR;TPC-H
conf_vldb_FaloutsosNS91,9,1991,http://www.vldb.org/conf/1991/P265.PDF,conf_vldb_FaloutsosNS91,VLDB,'Predictive_Load_Control_for_Flexible_Buffer_Allocation.',inproceedings,rca.son;DBMIN;Ta.hlc;na.ture;sit.uation;DRMIN;Ta.ble;sequent.ial;predict.ors
conf_vldb_ChaW91,9,1991,http://www.vldb.org/conf/1991/P351.PDF,conf_vldb_ChaW91,VLDB,'Kaleidoscope_Data_Model_for_An_English-like_Query_Language.',inproceedings,qua.lified;Kaleidoscope;hierarcliica.lly;Thesis;inst.ruct.or;intrinsica.lly;SaJary;ca.ses;synta.ctlc
conf_vldb_HullY90,9,1990,http://www.vldb.org/conf/1990/P455.PDF,conf_vldb_HullY90,VLDB,'ILOG:_Declarative_Creation_and_Manipulation_of_Object_Identifiers.',inproceedings,operat.or;Skolem;ILOG;OIDs;detDL;OOAlgebra;MkInstAug;IDLOG;IFO-schema
conf_vldb_GuoLR05,9,2005,http://www.vldb2005.org/program/paper/wed/p457-guo.pdf,conf_vldb_GuoLR05,VLDB,"'Caching_with_'Good_Enough'_Currency,_Consistency,_and_Completeness.'",inproceedings,MTCache;SwitchUnion;BookCopy;AuthorCopy;Alice;CustCopy;OrderCopy;TPCD;CONCLUSIONS
conf_vldb_AraiDGK07,9,2007,http://www.vldb.org/conf/2007/papers/research/p914-arai.pdf,conf_vldb_AraiDGK07,VLDB,'Anytime_Measures_for_Top-k_Algorithms.',inproceedings,Zipfian;ComputeConf;IMDB;THEOREM;TA-Sorted;OneUnseenPDF;Cartesian;MaxUnseenPDF;Microsoft
conf_vldb_WiesnerK01,9,2001,http://www.vldb.org/conf/2001/P551.pdf,conf_vldb_WiesnerK01,VLDB,'Hyperqueries:_Dynamic_Distributed_Query_Processing_on_the_Internet.',inproceedings,ProductDescription;QueryFlow;HyperQueryInputStream;Dispatch;HyperQueries;TPC-D;PARTSUPP;SQL-like;HyperQuery
conf_vldb_HaberIL95,9,1995,http://www.vldb.org/conf/1995/P527.PDF,conf_vldb_HaberIL95,VLDB,'OPOSSUM:_Desk-Top_Schema_Management_through_Customizable_Visualization.',inproceedings,ASCII;DecStations;GroupEdge;GroupEdges;OPOSSUM;DTSM;MOOSE-based;Opossum;MOOSE
conf_vldb_BittonDT83,9,1983,http://www.vldb.org/conf/1983/P008.PDF,conf_vldb_BittonDT83,VLDB,'Benchmarking_Database_Systems_A_Systematic_Approach.',inproceedings,WISC;Accelerator;IDMdao;INGRKS;IDMdac;INGRES;Unix;BufTer;INCRES
conf_vldb_ManolaO86,9,1986,http://www.vldb.org/conf/1986/P328.PDF,conf_vldb_ManolaO86,VLDB,'Toward_a_General_Spatial_Data_Model_for_an_Object-Oriented_DBMS.',inproceedings,BDSOLID;PROBE;CONTAINS;DBMSs;PTSET;DEFINITION;SHAPE;PTSETs;DBMS
conf_vldb_KrishnamurthyKN04,9,2004,http://www.vldb.org/conf/2004/RS4P3.PDF,conf_vldb_KrishnamurthyKN04,VLDB,'Efficient_XML-to-SQL_Query_Translation:_Where_to_Add_the_Intelligence?',inproceedings,RDBMS;RelCount;XMLto-Relational;ADEX;SilkRoute;PrefixMetric;XMark;Item.continent;XML-to-Relational
conf_vldb_HaasKWY97,9,1997,http://www.vldb.org/conf/1997/P276.PDF,conf_vldb_HaasKWY97,VLDB,'Optimizing_Queries_Across_Diverse_Data_Sources.',inproceedings,Cardinality;PushDown;FinishRoot;Garlic;STARS;QBIC;DamStream;ObjectStore;JoinRoot
conf_vldb_LudascherMP02,9,2002,http://www.vldb.org/conf/2002/S07P03.pdf,conf_vldb_LudascherMP02,VLDB,'A_Transducer-Based_XML_Query_Processor.',inproceedings,XSLT-based;XSMs;ElemTag;XSM-based;XSLT;XQueries;RoadNet;ChildTag;OutBuf
conf_vldb_EsterKSWX98,9,1998,http://www.vldb.org/conf/1998/p323.pdf,conf_vldb_EsterKSWX98,VLDB,'Incremental_Clustering_for_Mining_in_a_Data_Warehousing_Environment.',inproceedings,IncrementaIDBSCAN;IncrementalDBSCAN;DBSCAN;Thenp;UpdSeedDel;WWW-log;MinPts;WWWlog;UpdSeed
conf_vldb_ChandrasekaranF02,9,2002,http://www.vldb.org/conf/2002/S07P01.pdf,conf_vldb_ChandrasekaranF02,VLDB,'Streaming_Queries_over_Streaming_Data.',inproceedings,ANDing;tupleID;Eddy;physicalID;WindowsTable;Psoup;PSoup;Telegraph;WHERE
conf_vldb_ChrysanthisR91,9,1991,http://www.vldb.org/conf/1991/P103.PDF,conf_vldb_ChrysanthisR91,VLDB,'A_Formalism_for_Extended_Transaction_Model.',inproceedings,ViewSell;Visibility;Beginl;AccessSets;Abort;ViewSet;AcceaaOrdert;AcceasSett;AccessSet
conf_vldb_ChamberlinS92,9,1992,http://www.vldb.org/conf/1992/P163.PDF,conf_vldb_ChamberlinS92,VLDB,'Dynamic_Data_Distribution_(D',inproceedings,TranID;BlockID;RecID;Coordinator;Shutdown;SHUTDOWN;Mohan;NodeID;Hsiao
conf_vldb_BunemanDHOW95,9,1995,http://www.vldb.org/conf/1995/P158.PDF,conf_vldb_BunemanDHOW95,VLDB,'A_Data_Transformation_System_for_Biological_Data_Sources.',inproceedings,Sybase;Remy;OODB;synta.ctic;FASTA;Loci22;Entrez;ACEDB;Kleisli
conf_vldb_JauhariCL90,9,1990,http://www.vldb.org/conf/1990/P708.PDF,conf_vldb_JauhariCL90,VLDB,'Priority-Hints:_An_Algorithm_for_Priority-Based_Buffer_Management.',inproceedings,RTRatio;DBMIN;PriorityLRU;RTRatios;Priority-DBMIN;LRU-based;DBMS;Priority-LRU;UpdateProbijk
conf_vldb_BerckenSW97,9,1997,http://www.vldb.org/conf/1997/P406.PDF,conf_vldb_BerckenSW97,VLDB,'A_Generic_Approach_to_Bulk_Loading_Multidimensional_Index_Structures.',inproceedings,MVBT;StartInsert;ClearBuffer;Choosegubtree;CleurZntemalBuffer;ChooseSubtree;CleurlnternalBuffer;InsertChildren;ZnsertIntoNode
conf_vldb_LuTD95,9,1995,http://www.vldb.org/conf/1995/P251.PDF,conf_vldb_LuTD95,VLDB,'The_Fittest_Survives:_An_Adaptive_Approach_to_Query_Optimization.',inproceedings,TreeShape;WeightedSum;NumRel;AvoidCrossProducts;OptAlgo;NumRef;ResponseTime;OptObj;NumRet
conf_trec_GeyJ99,8,1999,http://trec.nist.gov/pubs/trec8/papers/Berkeley-GIRT-trec8.pdf,conf_trec_GeyJ99,TREC,'English-German_Cross-Language_Retrieval_for_the_GIRT_Collection_-_Exploiting_a_Multilingual_Thesaurus.',inproceedings,GIRT;CLIR;GermannEnglish;SMART;German;SYSTRAN;UMLS;Chinesee33
conf_trec_QiangFHY13,8,2013,http://trec.nist.gov/pubs/trec22/papers/PKUICST-microblog.pdf,conf_trec_QiangFHY13,TREC,'PKUICST_at_TREC_2013_Microblog_Track.',inproceedings,IssueTitleScore;TFIDF;BM25;IssueTweetScore;OriginTweetScore;TREC;TopicInfo;OriginTitleScore
conf_trec_ButtcherCC04,8,2004,http://trec.nist.gov/pubs/trec13/papers/uwaterloo-clarke.geo.pdf,conf_trec_ButtcherCC04,TREC,'Domain-Specific_Synonym_Expansion_and_Validation_for_Biomedical_Information_Retrieval_(MultiText_Experiments_for_TREC_2004).',inproceedings,AcroMed;BM25;LocusLink;MultiText;Robertson;PMID;PubMed;LocusLink LocusLink is
conf_trec_GoodwinRRH12,8,2012,http://trec.nist.gov/pubs/trec21/papers/UTDHLT.medical.nb.pdf,conf_trec_GoodwinRRH12,TREC,'Cohort_Sherpherd_II:_Verifying_Cohort_Constraints_from_Hospital_Visits.',inproceedings,HISTORICAL;BM25;SNOMED;UTDHLTNA;UTDHLTASK;TREC;UMLS;PubMed
conf_trec_ZhangFH15,8,2015,http://trec.nist.gov/pubs/trec24/papers/CBIA_VT-CL.pdf,conf_trec_ZhangFH15,TREC,'CBIA_VT_at_TREC_2015_Clinical_Decision_Support_Track_-_Exploring_Relevance_Feedback_and_Query_Expansion_in_Biomedical_Information_Retrieval.',inproceedings,UMLS Metathesaurus RESULTS;BM25;NXML;CUIs;TREC;UMLS;PubMed;MetaMap
conf_trec_CraswellHUMWW03,8,2003,http://trec.nist.gov/pubs/trec12/papers/csiro.web.pdf,conf_trec_CraswellHUMWW03,TREC,'TREC12_Web_and_Interactive_Tracks_at_CSIRO.',inproceedings,TDLinear;TDHierarchic;TDHiearchic;Searcher;NPonly;CSIRO;TDAuto;Likert
conf_trec_LeeJSL09,8,2009,http://trec.nist.gov/pubs/trec18/papers/postech-kle.BLOG.pdf,conf_trec_LeeJSL09,TREC,'POSTECH_at_TREC_2009_Blog_Track:_Top_Stories_Identification.',inproceedings,KLEFeedPrior;KLECluster;KLEClusPrior;Dirichlet;DiffPost;KLEFeed;Blogs08;Blog08
conf_trec_KosseimBKR06,8,2006,http://trec.nist.gov/pubs/trec15/papers/concordiau.qa.final.pdf,conf_trec_KosseimBKR06,TREC,'Concordia_University_at_the_TREC_15_QA_Track.',inproceedings,Wikipage;GoogleText;Google;TREC;Wikipedia;QuestionKeywords;LinkOverlap;SecondString
conf_trec_AslamPR06,8,2006,http://trec.nist.gov/pubs/trec15/papers/northeasternu.tera.final.pdf,conf_trec_AslamPR06,TREC,'The_Hedge_Algorithm_for_Metasearch_at_TREC_2006.',inproceedings,Dirichlet;Lemur;CombMNZ;TREC;Terabyte06;GOV2;OKAPI;INQUERY
conf_trec_KeseljAC06,8,2006,http://trec.nist.gov/pubs/trec15/papers/dalhousieu.qa.final.pdf,conf_trec_KeseljAC06,TREC,'DalTREC_2006_QA_System_Jellyfish:_Regular_Expressions_Mark-and-Match_Approach_to_Question_Answering.',inproceedings,AQUAINT;MySQL;WordNet;Starfish;Pyramid;TREC;PRISE;RegExp
conf_trec_ShanZHY09,8,2009,http://trec.nist.gov/pubs/trec18/papers/pekingu.WEB.pdf,conf_trec_ShanZHY09,TREC,'PARADISE_Based_Search_Engine_at_TREC_2009_Web_Track.',inproceedings,MinDist;PARADISE;PageRank;InLink;BM25;Duplicate;RawScoretp;GOV2
conf_trec_AttardiEP04,8,2004,http://trec.nist.gov/pubs/trec13/papers/upisa-tera.pdf,conf_trec_AttardiEP04,TREC,'Using_Clustering_and_Blade_Clusters_in_the_Terabyte_Task.',inproceedings,URL-encoded;PageInfo;BM25;TeraByte;SOAP;Vivisimo;GOV2;IndeXing
conf_trec_BruijnM03,8,2003,http://trec.nist.gov/pubs/trec12/papers/nrc.genomics.pdf,conf_trec_BruijnM03,TREC,'Finiding_Gene_Function_using_LitMiner.',inproceedings,GeneRIF;MySQL;Medline;GeneRIFs;TREC;LitMiner;TREC-genomics;LocusLink
conf_trec_SavoyRP03,8,2003,http://trec.nist.gov/pubs/trec12/papers/uneuchatel.genome.web.pdf,conf_trec_SavoyRP03,TREC,'Report_on_the_TREC_2003_Experiment:_Genomic_and_Web_Searches.',inproceedings,GeneRIF;Amaryllis;SMART;Medline;GeneRIFs;UniNE;Okapi;LocusLink
conf_trec_RobertsonS02,8,2002,http://trec.nist.gov/pubs/trec11/papers/OVER.FILTERING.pdf,conf_trec_RobertsonS02,TREC,'The_TREC_2002_Filtering_Track_Report.',inproceedings,TextCat;TRECs;Reuters;CLARIT;CLIPS;RELIEFS;SVMs;TREC
conf_trec_HannahMPHO07,8,2007,http://trec.nist.gov/pubs/trec16/papers/uglasgow.blog.ent.final.pdf,conf_trec_HannahMPHO07,TREC,'University_of_Glasgow_at_TREC_2007:_Experiments_in_Blog_and_Enterprise_Tracks_with_Terrier.',inproceedings,OpinionFinder;Blogs06;DFR-based;Binomial;TREC;Poisson;CohesivenessCos;PL2F
conf_trec_MacdonaldOS09,8,2009,http://trec.nist.gov/pubs/trec18/papers/BLOG09.OVERVIEW.pdf,conf_trec_MacdonaldOS09,TREC,'Overview_of_the_TREC_2009_Blog_Track.',inproceedings,Technorati;Blogs06;POSTECH;BM25;NIST;FEUP;Blogs08;ICTNET
conf_trec_AminiSML11,8,2011,http://trec.nist.gov/pubs/trec20/papers/RMIT.medical.update.pdf,conf_trec_AminiSML11,TREC,'Search_for_Clinical_Records:_RMIT_at_Medical_TREC.',inproceedings,Lucene;SinglePass;BM25;TERRIER;MetaMap-2010;UMLS;Medication;Wikipedia
conf_trec_CohenBH04,8,2004,http://trec.nist.gov/pubs/trec13/papers/ohsu-hersh.geo.pdf,conf_trec_CohenBH04,TREC,"'Feature_Generation,_Feature_Selection,_Classifiers,_and_Conceptual_Drift_for_Biomedical_Document_Triage.'",inproceedings,OHSUNeeds;Jakarta;MeSH;Lucene;Jaccard;MEDLINE;Dice;PubMed
conf_trec_EvansSTRSSMBG01,8,2001,http://trec.nist.gov/pubs/trec10/papers/CLARIT_TREC-2001_Filtering_Final.pdf,conf_trec_EvansSTRSSMBG01,TREC,'Topic-Specific_Optimization_and_Structuring.',inproceedings,GlobalCascade;MadMax;Reuters;CLARIT;BM25;TREC;LocalCascade;TREC-2001
conf_trec_AmatiA0MBGGCNF11,8,2011,http://trec.nist.gov/pubs/trec20/papers/FUB.microblog.update.pdf,conf_trec_AmatiA0MBGGCNF11,TREC,"'FUB,_IASI-CNR,_UNIVAQ_at_TREC_2011_Microblog_Track.'",inproceedings,Zipfian;KLIM;HTML;HMTL;JSON;Blog06;TREC;DFReeKLIMZipf
conf_trec_RuizSWL07,8,2007,http://trec.nist.gov/pubs/trec16/papers/unorth-texas.blog.final.pdf,conf_trec_RuizSWL07,TREC,'Exploring_Traits_of_Adjectives_to_Predict_Polarity_Opinion_in_Blogs_and_Semantic_Filters_in_Genomics.',inproceedings,MatchedBigrams;BioTagger;BioThesaurus;UMLS Metathesaurus For;ANTIBODIES;UMLS;MatchedUniGrams;MetaMap
conf_trec_LiuCBB12,8,2012,http://trec.nist.gov/pubs/trec21/papers/ruiiltrec.session.final.pdf,conf_trec_LiuCBB12,TREC,'Rutgers_at_the_TREC_2012_Session_Track.',inproceedings,Exploratory;Intellectual;SMART;Session;PoODLE;RutgersHu;Factual;Interpretive
conf_trec_WuMRL12,8,2012,http://trec.nist.gov/pubs/trec21/papers/MayoClinicNLP.medical.final.pdf,conf_trec_WuMRL12,TREC,'Three_Questions_About_Clinical_Information_Retrieval.',inproceedings,MayoPayload;MedTagger;Lucene;NLP-driven;MayoMetaData;TREC;UMLS Metathesaurus Term;TREC-med
conf_trec_SaxenaSKS07,8,2007,http://trec.nist.gov/pubs/trec16/papers/iit-delhi-ibm-india.qa.pdf,conf_trec_SaxenaSKS07,TREC,"'IITD-IBMIRL_System_for_Question_Answering_Using_Pattern_Matching,_Semantic_Type_and_Semantic_Category_Recognition.'",inproceedings,MONEY;Prius;AQUAINT;Lucene;WordNet;JOBTITLE;TREC;WikiPedia
conf_trec_Attardi05,8,2005,http://trec.nist.gov/pubs/trec14/papers/upisa.tera.pdf,conf_trec_Attardi05,TREC,'IXE_at_the_TREC_2005_Terabyte_Task.',inproceedings,QueryResult;QueryCursor;TeraByte;QueryCursorSome;TREC;GOV2;IndeXing;QueryResults
conf_trec_LvZ05,8,2005,http://trec.nist.gov/pubs/trec14/papers/chinese-acad-sci-nlpr.hard.pdf,conf_trec_LvZ05,TREC,'NLPR_at_TREC_2005:_HARD_Experiments.',inproceedings,NLPR;NLPRB;HeadLine;UMASS;FeedbackDocs;TREC;Google;Microsoft
conf_trec_GirmayD14,8,2014,http://trec.nist.gov/pubs/trec23/papers/pro-DawitAfshin_clinical.pdf,conf_trec_GirmayD14,TREC,'Query_Expansion_Using_SNOMED-CT_and_Weighing_Schemes.',inproceedings,"Metamap;InfAP;BM25;UMLS Metathesaurus 4);TREC;UMLS Metathesaurus ,;UMLS;PubMed"
conf_trec_WuWSKL11,8,2011,http://trec.nist.gov/pubs/trec20/papers/Mayo.update.pdf,conf_trec_WuWSKL11,TREC,'Empirical_Ontologies_for_Cohort_Identification.',inproceedings,SecTagger;Pittsburgh;CUIs;TREC;UIMA-based;UMLS;UMLS Metathesaurus contains;DIAGNOSIS
conf_trec_FerresKDGAFRST05,8,2005,http://trec.nist.gov/pubs/trec14/papers/upolitecnicade-catalunya.qa.pdf,conf_trec_FerresKDGAFRST05,TREC,'TALP-UPC_at_TREC_2005:_Experiments_Using_a_Voting_Scheme_Among_Three_Heterogeneous_QA_Systems.',inproceedings,Lucene;AQUAINT;POS-tagging;Sibyl;Aranea;TREC;LCSUM;EuroWordNet
conf_trec_PragerCCWIM03,8,2003,http://trec.nist.gov/pubs/trec12/papers/ibm-prager.qa.pdf,conf_trec_PragerCCWIM03,TREC,'IBM's_PIQUANT_in_TREC2003.',inproceedings,THING;QA-by-Dossier;TREC2003;TREC-style;PIQUANT;NIST;Everglades;PERSON-type
conf_trec_KeseljC04,8,2004,http://trec.nist.gov/pubs/trec13/papers/dalhousieu.qa.pdf,conf_trec_KeseljC04,TREC,'DalTREC_2004:_Question_Answering_Using_Regular_Expression_Rewriting.',inproceedings,AQUAINT;Dal04x;MultiText;Dalhousie;TREC;PRISE;TREC-related;DalTREC
conf_trec_MayfieldMCPB01,8,2001,http://trec.nist.gov/pubs/trec10/papers/jhuapl01.pdf,conf_trec_MayfieldMCPB01,TREC,"'JHU/APL_at_TREC_2001:_Experiments_in_Filtering_and_in_Arabic,_Video,_and_Web_Retrieval.'",inproceedings,SVMlight;CLIR;SMART;CLEF;Reuters;HAIRCUT;MPEG;TREC
conf_trec_LeeHC05,8,2005,http://trec.nist.gov/pubs/trec14/papers/ntu.geo.cate.pdf,conf_trec_LeeHC05,TREC,'Identifying_Relevant_Full-Text_Articles_for_Database_Curation.',inproceedings,Caption10;Abstract;UMLS Metathesaurus and;Metathesaurus;Mesh30;CaptionSEM;UMLS;Abstract30
conf_trec_AllanCDAPK07,8,2007,http://trec.nist.gov/pubs/trec16/papers/1MQ.OVERVIEW16.pdf,conf_trec_AllanCDAPK07,TREC,'Million_Query_Track_2007_Overview.',inproceedings,Drupal;SMART;ANOVA;PostScript;TREC;UMass;GOV2;RMIT
conf_trec_OardWLS99,8,1999,http://trec.nist.gov/pubs/trec8/papers/umdtrec8.pdf,conf_trec_OardWLS99,TREC,"'TREC-8_Experiments_at_Maryland:_CLIR,_QA_and_Routing.'",inproceedings,SVDPACKC;Routing;MINIPAR;NETLIB;SyncMatcher;Inquery;Rocchio;TREC
conf_trec_GurulingappaMHFGH11,8,2011,http://trec.nist.gov/pubs/trec20/papers/Fraunhofer-SCAI.chem.update.pdf,conf_trec_GurulingappaMHFGH11,TREC,'Information_Retrieval_Framework_for_Technology_Survey_in_Biomedical_and_Chemistry_Literature.',inproceedings,IPCCAT;DrugBank;TREC;IUPAC;TRECCHEM;UMLS;PubMed;MetaMap
conf_trec_HawkingVCB99,8,1999,http://trec.nist.gov/pubs/trec8/papers/web_overview.pdf,conf_trec_HawkingVCB99,TREC,'Overview_of_the_TREC-8_Web_Track.',inproceedings,PageRank;WT2g;Judging;ACSys;Craswell;TREC;PageRanks;VLC2
conf_trec_Buckley07,8,2007,http://trec.nist.gov/pubs/trec16/papers/sabir.legal.final.pdf,conf_trec_Buckley07,TREC,'Examining_Overfitting_in_Relevance_Feedback:_Sabir_Research_at_TREC_2007.',inproceedings,Legal;Est-RB;TREC-2007;SMART;TREC;Sabir;Boolean;MAPJudged
conf_trec_AlmquistHSAS07,8,2007,http://trec.nist.gov/pubs/trec16/papers/uiowa.legal.ent.final.pdf,conf_trec_AlmquistHSAS07,TREC,'Exploring_the_Legal_Discovery_and_Enterprise_Tracks_at_the_University_of_Iowa.',inproceedings,Lucene;SMART;WordNet;TREC-Legal;OCR-error;StandardAnalyzer;RequestText;KeywordAnalyzer
conf_trec_LinEWM09,8,2009,http://trec.nist.gov/pubs/trec18/papers/umd-yahoo.WEB.pdf,conf_trec_LinEWM09,TREC,'Of_Ivory_and_Smurfs:_Loxodontan_MapReduce_Experiments_for_Web_Search.',inproceedings,AssociativeArray;HDFS-based;BigTable;Hadoop;MapReduce;PostingsList;HDFSstored;SciMark
