paper_id,number_occurances,weighted_occurances
conf_www_bashermmwa08,9,9
conf_www_guozfpz08,9,9
conf_www_alzoubirs07,9,9
conf_www_yehwpkd11,9,9
conf_www_zhang0zllzm15,9,9
conf_www_guanwbcych10,9,9
conf_www_despeyroux04,9,9
conf_www_wanglxyzp09,9,9
conf_www_lib07,9,9
conf_www_yanlhhhh16,9,9
conf_www_lingame07,9,9
conf_www_christophidespst03,9,9
conf_www_difallahdc16,9,9
conf_www_tashirouhhy07,9,9
conf_www_pandito07,9,9
conf_www_kunegisps13,9,9
conf_www_pasternackr13,9,9
conf_www_graciadm09,9,9
conf_www_bekkermanm05,9,9
conf_www_guhakj09,9,9
conf_www_abiteboulpc03,9,9
conf_www_zhangyt12,9,9
conf_www_hem16,9,9
conf_www_faginkmnstw03,9,9
conf_www_pandeyp12,9,9
conf_www_ruotirs15,9,9
conf_icse_gallost89,9,9
conf_icse_osterweil87,9,9
conf_icse_obriengg11,9,9
conf_icse_carrow76,9,9
conf_icse_trendowiczhmiyk06,9,9
conf_icse_holmesn11,9,9
conf_icse_margonor92,9,9
conf_icse_hardybkw11,9,9
conf_icse_thompsone06,9,9
conf_icse_palikarevakc16,9,9
conf_icse_deissenboeckhjswgt08,9,9
conf_icse_oswaldem90,9,9
conf_icse_anvikhm06,9,9
conf_icse_herbslebpb05,9,9
conf_icse_feinrsmggbclsmmsd11,9,9
conf_icse_uesbeckshpd16,9,9
conf_icse_souzar08,9,9
conf_icse_gantigp90,9,9
conf_icse_letierl02,9,9
conf_icse_bruegged97,9,9
conf_icse_devanbuj94,9,9
conf_icse_bush91,9,9
conf_icse_santoss13,9,9
conf_icse_abrahame07,9,9
conf_icse_susb12,9,9
conf_icse_budgendbh12,9,9
conf_icse_riccapttc07,9,9
conf_icse_camaramscocp09,9,9
conf_icse_harslemn82,9,9
conf_icse_jurjenssb08,9,9
conf_icse_rayhgtbd16,9,9
conf_icse_bianculligp11,9,9
conf_icse_coppits00,9,9
conf_icse_perry87a,9,9
conf_icse_fickas05,9,9
conf_icse_morisiospbkc00,9,9
conf_icse_ogasawaraim06,9,9
conf_icse_goelmrt06,9,9
conf_icse_ralphk14,9,9
conf_icse_briandls06,9,9
conf_icse_sisonjorh06,9,9
conf_icse_alimadadi0p16,9,9
conf_icse_rigbyzdm16,9,9
conf_icse_dorrklgdh08,9,9
conf_icse_bianchiw76,9,9
conf_icse_mesbahp11,9,9
conf_icse_liw08,9,9
conf_icse_lanez97,9,9
conf_icse_colyer00,9,9
conf_icse_cashinjkl81,9,9
conf_icse_demskyr05,9,9
conf_icse_rabkink11,9,9
conf_icse_coblenzsamws16,9,9
conf_icse_bernerwk05,9,9
conf_icse_menziespchs05,9,9
conf_icse_kimzwg11,9,9
conf_icse_rosenbaumc95,9,9
conf_icse_yamashitam13,9,9
conf_icse_arangosph93,9,9
conf_icse_brown99,9,9
conf_icse_kharet04,9,9
conf_icse_moorekka03,9,9
conf_icse_dunnk91,9,9
conf_icse_padioleautz09,9,9
conf_icse_prikladnickic13,9,9
conf_icse_embleyw87,9,9
conf_icse_ohara00,9,9
conf_icse_inouehhn02,9,9
conf_icse_bauer76,9,9
conf_icse_boehmb79,9,9
conf_icse_royce90,9,9
conf_icse_ramasubbub12,9,9
conf_icse_lorenzv03,9,9
conf_icse_plonkasl12,9,9
conf_icse_kitchenhamdj04,9,9
conf_icse_tuckersjl07,9,9
conf_icse_siebracss08,9,9
conf_icse_karpl76,9,9
conf_icse_linxxlpsz14,9,9
conf_icse_vleckc78,9,9
conf_icse_maysl02,9,9
conf_icse_mehlitzrv04,9,9
conf_icse_makcl04,9,9
conf_icse_marsic01,9,9
conf_icse_jhaw01,9,9
conf_icse_goldenjb05,9,9
conf_icse_chenpynz14,9,9
conf_icse_singerfs14,9,9
conf_icse_fernandezr97,9,9
conf_icse_menendezn16,9,9
conf_icse_kimkkj12,9,9
conf_icse_shahzadsl12,9,9
conf_icse_reiss87,9,9
conf_icse_balachandran13,9,9
conf_icse_lorenzv01,9,9
conf_icse_antonp01,9,9
conf_icse_michailn99,9,9
conf_icse_phamslfs13,9,9
conf_icse_swearngincjb13,9,9
conf_icse_lie12,9,9
conf_icse_courtoisp93,9,9
conf_icse_wettellr11,9,9
conf_icse_gouldsd04,9,9
conf_icse_herzigjz13,9,9
conf_icse_tai93,9,9
conf_icse_hongclsu03,9,9
conf_icse_duala-ekokor12,9,9
conf_icse_greene76,9,9
conf_icse_birbiliskktv00,9,9
conf_icse_goldschmidtrw08,9,9
conf_icse_murphyz11,9,9
conf_icse_ernstcgn00,9,9
conf_icse_wertz79,9,9
conf_icse_osterweil82,9,9
conf_icse_jiangs06,9,9
conf_icse_rubinr16,9,9
conf_icse_baudryft06,9,9
conf_icse_devanbu92,9,9
conf_icse_xiaoxth11,9,9
conf_icse_hozumise84,9,9
conf_icse_dumitrughcmcm11,9,9
conf_icse_warren82,9,9
conf_icse_courbisf05,9,9
conf_icse_berryp79,9,9
conf_icse_barstowk76,9,9
conf_icse_koam05,9,9
conf_icse_tarumiao88,9,9
conf_icse_nittolstt02,9,9
conf_icse_mantylapll14,9,9
conf_icse_schwanrvo87,9,9
conf_icse_hosier87,9,9
conf_icse_shengvehcz11,9,9
conf_icse_cheungrmg08,9,9
conf_icse_zhange14,9,9
conf_icse_zeil84,9,9
conf_icse_ernstlmst16,9,9
conf_icse_grahamu97,9,9
conf_icse_longc89,9,9
conf_icse_panichellapbzg16,9,9
conf_icse_cuipcfk16,9,9
conf_icse_portnhh11,9,9
conf_icse_menziesz12,9,9
conf_icse_devanburw94,9,9
conf_icse_digmjn07,9,9
conf_icse_zhengz13,9,9
conf_icse_wagnerlhktpsgs12,9,9
conf_icse_birdndgm09,9,9
conf_icse_hutchinsfgo94,9,9
conf_icse_mollers12,9,9
conf_icse_kellersrp99,9,9
conf_icse_parnas94,9,9
conf_icse_aoyama98,9,9
conf_vldb_hardinglm03,9,9
conf_vldb_daynesc02,9,9
conf_vldb_hinneburgak00,9,9
conf_vldb_konigw99,9,9
conf_vldb_fangsgmu98,9,9
conf_vldb_viglasnb03,9,9
conf_vldb_choc05,9,9
conf_vldb_kenscheqll07,9,9
conf_vldb_jiangslb00,9,9
conf_vldb_meierwas05,9,9
conf_vldb_cluet03,9,9
conf_vldb_krishnamurthym84,9,9
conf_vldb_steenhagenabb94,9,9
conf_vldb_seltzers90,9,9
conf_vldb_antoshenkov92,9,9
conf_vldb_balkeg04,9,9
conf_vldb_rosss97,9,9
conf_vldb_balminobcp04,9,9
conf_vldb_guhakms04,9,9
conf_vldb_brin95,9,9
conf_vldb_yaom75,9,9
conf_vldb_ceriw92,9,9
conf_vldb_harderp84,9,9
conf_vldb_careys84,9,9
conf_vldb_segevg89,9,9
conf_vldb_abiteboulabcfms04,9,9
conf_vldb_duaf04,9,9
conf_vldb_motro86,9,9
conf_vldb_mazeikabt06,9,9
conf_vldb_augstenbg06,9,9
conf_vldb_leel99,9,9
conf_vldb_lisci05,9,9
conf_vldb_markowitzkpsik05,9,9
conf_vldb_zimbraos98,9,9
conf_vldb_balminpp00,9,9
conf_vldb_quiane-ruizlv07,9,9
conf_vldb_aboulnagaan01,9,9
conf_vldb_sallesdkgb07,9,9
conf_vldb_iwuchukwun07,9,9
conf_vldb_liuzjmr05,9,9
conf_vldb_litwinms04,9,9
conf_vldb_seegerlm93,9,9
conf_vldb_guting94,9,9
conf_vldb_chanol92,9,9
conf_vldb_shekarsd88,9,9
conf_vldb_peinlr83,9,9
conf_vldb_dandy90,9,9
conf_vldb_koudasot004,9,9
conf_vldb_poulovassiliss91,9,9
conf_vldb_grahne84,9,9
conf_vldb_lehmanc86,9,9
conf_vldb_hullj91,9,9
conf_vldb_navathese84,9,9
conf_vldb_loriey89,9,9
conf_vldb_sripadaw94,9,9
conf_vldb_lu87,9,9
conf_vldb_abbottg88,9,9
conf_vldb_moenkebergw92,9,9
conf_vldb_gardaringt95,9,9
conf_vldb_gyssensl97,9,9
conf_vldb_tatbulz06,9,9
conf_vldb_spiegelpbp06,9,9
conf_vldb_venkateswaranlkj06,9,9
conf_vldb_luo06,9,9
conf_vldb_akbariniapv07,9,9
conf_vldb_chon02,9,9
conf_vldb_pogue98,9,9
conf_vldb_laneen00,9,9
conf_vldb_gantilr00,9,9
conf_vldb_hvasshovdbt00,9,9
conf_vldb_roussopoulosk98,9,9
conf_vldb_carinoobs99,9,9
conf_vldb_cudre-maurouxabha07,9,9
conf_vldb_kuntschkeskr05,9,9
conf_vldb_morsepj07,9,9
conf_vldb_ashwingg02,9,9
conf_vldb_meierl83,9,9
conf_vldb_amatogm93,9,9
conf_vldb_levy96,9,9
conf_vldb_deenat84,9,9
conf_vldb_hammond96,9,9
conf_vldb_madnick95,9,9
conf_vldb_moss87,9,9
conf_vldb_hancc92,9,9
conf_vldb_guptam96,9,9
conf_vldb_lusl95,9,9
conf_vldb_yokomori86,9,9
conf_vldb_sarawagis96,9,9
conf_vldb_agrawallss95,9,9
conf_vldb_yucdi86,9,9
conf_vldb_mendelzon85,9,9
conf_vldb_matthess94,9,9
conf_vldb_taopl04,9,9
conf_vldb_sismanisr04,9,9
conf_vldb_casatidgs01,9,9
conf_vldb_sayalcds02,9,9
conf_vldb_kassoffzgg05,9,9
conf_vldb_rastogis98,9,9
conf_vldb_agrawalsx01,9,9
conf_vldb_hoskingc99,9,9
conf_vldb_metwallyaa05,9,9
conf_vldb_chenagm05,9,9
conf_vldb_bowker00,9,9
conf_vldb_shmueli01,9,9
conf_vldb_saint-paulrm05,9,9
conf_vldb_taop02,9,9
conf_vldb_sion05,9,9
conf_vldb_madhavanh03,9,9
conf_vldb_chenyyhzg07,9,9
conf_vldb_parkmc02,9,9
conf_vldb_enderless05,9,9
conf_vldb_miyamoto75,9,9
conf_vldb_kleewein96,9,9
conf_vldb_neuholds88,9,9
conf_vldb_mokbelxahph04,9,9
conf_vldb_mogik95,9,9
conf_vldb_krishnakumarb92,9,9
conf_vldb_hoels94,9,9
conf_vldb_mohanias94,9,9
conf_vldb_guhaks04,9,9
conf_vldb_gallersdorfern95,9,9
conf_vldb_dalvis04,9,9
conf_vldb_markowitz91,9,9
conf_vldb_lenzerinin87,9,9
conf_vldb_chakravarthym86,9,9
conf_vldb_vhanhy93,9,9
conf_vldb_dadamlw84,9,9
conf_vldb_kramerls92,9,9
conf_www_ieongmv14,8,8
conf_www_ligz08,8,8
conf_www_kongdenfhabvsc09,8,8
conf_www_pfeiffernb15,8,8
conf_www_reynoldswmav06,8,8
conf_www_dus08,8,8
conf_www_fujii08,8,8
conf_www_sahugueta05,8,8
conf_www_hepkmg10,8,8
conf_www_hovelynckc10,8,8
conf_www_pingalijv06,8,8
conf_www_bianlaz08,8,8
conf_www_bouquetszs06,8,8
conf_www_chimd07,8,8
conf_www_chakrabartijpp02,8,8
conf_www_suxggwzss08,8,8
conf_www_bouvinzgm02,8,8
conf_www_jamalil13,8,8
conf_www_hurleypswaclllw13,8,8
conf_www_parr04,8,8
conf_www_venetisghp12,8,8
conf_www_chenxzz13,8,8
conf_www_songlwm04,8,8
conf_www_tanca0ld14,8,8
conf_www_boyapaticfgpsw02,8,8
conf_www_aminiss03,8,8
conf_www_wulxb09,8,8
conf_www_krishnamurthyw06,8,8
conf_www_weningerhh10,8,8
conf_www_liangsysy16,8,8
conf_www_petricekecm06,8,8
conf_www_guoa12,8,8
conf_www_palhctc16,8,8
conf_www_traversohtelp12,8,8
conf_www_jiangajozkk15,8,8
conf_www_gyselrw16,8,8
conf_www_wud06,8,8
conf_www_wuzy06,8,8
conf_www_dmitrievsc10,8,8
conf_www_meilsz06,8,8
conf_www_groothuysesp07,8,8
conf_www_joneshs10,8,8
conf_www_chenmz03,8,8
conf_www_brodercgjmry09,8,8
conf_www_schmitz02,8,8
conf_www_ermanghps09,8,8
conf_www_mukherjeer05,8,8
conf_www_levyg05,8,8
conf_www_lindenhokj10,8,8
conf_www_chalmerssd01,8,8
conf_www_cornoltifcrs16,8,8
conf_www_bambalpw08,8,8
conf_www_hattorihms07,8,8
conf_www_jinsw13,8,8
conf_www_drormms13,8,8
conf_www_ahmedsnjs13,8,8
conf_www_ahmedhs13,8,8
conf_www_corrog13,8,8
conf_www_brustolonib05,8,8
conf_www_punerag08,8,8
conf_www_rossisg01,8,8
conf_www_goodman07,8,8
conf_www_yintl11,8,8
conf_www_patillg13,8,8
conf_www_ossenbruggenhgr03,8,8
conf_www_leebkls14,8,8
conf_www_epastofllm14,8,8
conf_www_chakrabartips02,8,8
conf_www_ardagnapp11,8,8
conf_www_tanggak10,8,8
conf_www_chakrabartikbrs12,8,8
conf_www_tangfs15,8,8
conf_www_subramanianm01,8,8
conf_www_sunmmr06,8,8
conf_www_zhangjt16,8,8
conf_www_keukelaerebscy08,8,8
conf_www_zhaibaa12,8,8
conf_www_seneviratneskmm15,8,8
conf_www_kazhamiakinps06,8,8
conf_www_demainehmmrsz14,8,8
conf_www_chakrabarti01,8,8
conf_www_reischukbg12,8,8
conf_www_meyerovichfm10,8,8
conf_www_brodernw03,8,8
conf_www_bianlzaz09,8,8
conf_www_chiaya12,8,8
conf_www_bahmanig12,8,8
conf_www_anyanwums07,8,8
conf_www_connerimrn09,8,8
conf_www_iannella08,8,8
conf_www_yuancz03,8,8
conf_www_erbadhk12,8,8
conf_www_gollapudis09,8,8
conf_www_ossenbruggengchr01,8,8
conf_www_avesanic05,8,8
conf_www_nadaislsql16,8,8
conf_www_tangal16,8,8
conf_www_yanglsszz11,8,8
conf_www_moserrd08,8,8
conf_www_libyfs07,8,8
conf_www_shirakawahn15,8,8
conf_www_thomeer13,8,8
conf_www_fanj15,8,8
conf_www_wangzmr08,8,8
conf_www_motta03,8,8
conf_www_bar-yossefks07,8,8
conf_www_attererws06,8,8
conf_www_jainms02,8,8
conf_www_djuricwrgb15,8,8
conf_www_koloniarip10,8,8
conf_www_palmahg06,8,8
conf_www_puglieseus08,8,8
conf_www_englehardtrezmn15,8,8
conf_www_urgaonkars05,8,8
conf_www_yoshimurayoew02,8,8
conf_www_lichtenwalterc12,8,8
conf_www_dandekargww12,8,8
conf_www_ashkanc11,8,8
conf_www_bexmns05,8,8
conf_www_wagnerkih12,8,8
conf_www_xulws15,8,8
conf_www_aulajk05,8,8
conf_www_strobel01,8,8
conf_www_shmuelikkl12,8,8
conf_www_reidpel10,8,8
conf_www_bartonkdpa03,8,8
conf_www_yihgc06,8,8
conf_www_cornoltifc13,8,8
conf_www_agrawalgpv13,8,8
conf_www_hannakskklmw13,8,8
conf_www_alzoubirs13,8,8
conf_www_borodinaipmfrd10,8,8
conf_www_myllymaki01,8,8
conf_www_lamr04,8,8
conf_www_guanzg09,8,8
conf_www_mignetbv03,8,8
conf_www_cohenhj02,8,8
conf_icse_lasker79,8,8
conf_icse_chu76,8,8
conf_icse_boehmgs84,8,8
conf_icse_sumnerbzp11,8,8
conf_icse_xiaock14,8,8
conf_icse_rombach00,8,8
conf_icse_briandlw00,8,8
conf_icse_manotaspc14,8,8
conf_icse_miyamoto76,8,8
conf_icse_0001rnn14,8,8
conf_icse_longr16,8,8
conf_icse_gousiospd14,8,8
conf_icse_andersonsl02,8,8
conf_icse_hissamsl02,8,8
conf_icse_yesmbl16,8,8
conf_icse_anconadd79,8,8
conf_icse_webern02,8,8
conf_icse_sajnanissrl16,8,8
conf_icse_artzidjmt11,8,8
conf_icse_sultanov11,8,8
conf_icse_hassanh02,8,8
conf_icse_holmesw07,8,8
conf_icse_overmyerlr01,8,8
conf_icse_ifrahl12,8,8
conf_icse_deursenk99,8,8
conf_icse_digme09,8,8
conf_icse_hasselbringrjstk04,8,8
conf_icse_cubranicm03,8,8
conf_icse_oreizymt98,8,8
conf_icse_scharfa13,8,8
conf_icse_esteveknpy12,8,8
conf_icse_meyer85,8,8
conf_icse_almesbbw84,8,8
conf_icse_degiovanniaau14,8,8
conf_icse_endrikathrs14,8,8
conf_icse_tamaiui05,8,8
conf_icse_jefferyl79,8,8
conf_icse_hedleyh85,8,8
conf_icse_riddlebde79,8,8
conf_icse_araujobl11,8,8
conf_icse_knudsenbs76,8,8
conf_icse_chenhlltww16,8,8
conf_icse_mullery79,8,8
conf_icse_ramseyb85,8,8
conf_icse_decina90,8,8
conf_icse_gortonl02,8,8
conf_icse_maozrr14,8,8
conf_icse_reidphh99,8,8
conf_icse_casobgu09,8,8
conf_icse_rongzxs12,8,8
conf_icse_humphreykg91,8,8
conf_icse_samarthyamsgn12,8,8
conf_icse_miyazawaok82,8,8
conf_icse_whiteb76,8,8
conf_icse_tilevichs05,8,8
conf_icse_glynn90,8,8
conf_icse_marcam82,8,8
conf_icse_ottt89,8,8
conf_icse_kim0db16,8,8
conf_icse_lamsweerde00,8,8
conf_icse_wangzxas08,8,8
conf_icse_ghezzipst14,8,8
conf_icse_eichbergkkm08,8,8
conf_icse_briandeb98,8,8
conf_icse_reissr01,8,8
conf_icse_drapern84,8,8
conf_icse_keivanloorz14,8,8
conf_icse_wassermanns08,8,8
conf_icse_harrisonek02,8,8
conf_icse_apiwattanapongoh05,8,8
conf_icse_floch95,8,8
conf_icse_likzjnmk11,8,8
conf_icse_nagappanmb08,8,8
conf_icse_whittlewh08,8,8
conf_icse_runesonan07,8,8
conf_icse_medvidovicrt99,8,8
conf_icse_letierh13,8,8
conf_icse_karlssonal00,8,8
conf_icse_hsiao76,8,8
conf_icse_leecr11,8,8
conf_icse_xuanf14,8,8
conf_icse_rubinovrmr16,8,8
conf_icse_wolfcw85,8,8
conf_icse_matinlassi04,8,8
conf_icse_bestjn07,8,8
conf_icse_keivanloo12,8,8
conf_icse_dashofymt99,8,8
conf_icse_fieldingt00,8,8
conf_icse_bosch99,8,8
conf_icse_devanbufs98,8,8
conf_icse_mesbahm12,8,8
conf_icse_popovichsp91,8,8
conf_icse_ponzanellibmpoh16,8,8
conf_icse_forbeskr12,8,8
conf_icse_boehmp01,8,8
conf_icse_bowmanhb99,8,8
conf_icse_hassan09,8,8
conf_icse_kastnertsflwa09,8,8
conf_icse_julienw04,8,8
conf_icse_gauldingl76,8,8
conf_icse_porterv94,8,8
conf_icse_caic16,8,8
conf_icse_jingqwx16,8,8
conf_icse_romanjh02,8,8
conf_icse_yangbc06,8,8
conf_icse_jingyzwl14,8,8
conf_icse_junglrp14,8,8
conf_icse_gomaa01,8,8
conf_icse_ohhvp11,8,8
conf_icse_jhiwjzlw11,8,8
conf_icse_weiser81,8,8
conf_icse_howden78,8,8
conf_icse_baresiop97,8,8
conf_icse_sampaioavcfc05,8,8
conf_icse_kusumotomkhts97,8,8
conf_icse_barbacciww88,8,8
conf_icse_phillipszb14,8,8
conf_icse_selakovicp16,8,8
conf_icse_wilsonrh97,8,8
conf_icse_kobayashiksp06,8,8
conf_icse_bruntinkdt06,8,8
conf_icse_devanbubsb90,8,8
conf_icse_figueiredoc08,8,8
conf_icse_cordyijk11,8,8
conf_icse_biggerstaffef84,8,8
conf_icse_mohang76,8,8
conf_icse_wuwczl06,8,8
conf_icse_kom08,8,8
conf_icse_abrial06,8,8
conf_icse_chends08,8,8
conf_icse_chyou84,8,8
conf_icse_wangsg11,8,8
conf_icse_pukallgskcg11,8,8
conf_icse_vieiradr00,8,8
conf_icse_alrajehlkru16,8,8
conf_icse_bhattacharyan11,8,8
conf_icse_osterweil97,8,8
conf_icse_butler02,8,8
conf_icse_ommering02,8,8
conf_icse_bifflg01,8,8
conf_icse_woodsy96,8,8
conf_icse_zhengt12,8,8
conf_icse_bianculligps12,8,8
conf_icse_mcumberc01,8,8
conf_icse_wangccz09,8,8
conf_icse_jino12,8,8
conf_icse_fioravantimn01,8,8
conf_icse_wohlstadtertmrd04,8,8
conf_icse_menzieswbh09,8,8
conf_icse_johnsonsmb13,8,8
conf_icse_coopersw04,8,8
conf_icse_meneelyl04,8,8
conf_icse_handgzx12,8,8
conf_icse_hermanspd12,8,8
conf_vldb_markowitz90,8,8
conf_vldb_xieh94,8,8
conf_vldb_spintzik95,8,8
conf_vldb_bittong88,8,8
conf_vldb_wongk82,8,8
conf_vldb_kochsss04a,8,8
conf_vldb_moritayni86,8,8
conf_vldb_desslochm97,8,8
conf_vldb_kakasm90,8,8
conf_vldb_kiesslingl83,8,8
conf_vldb_fuhr90,8,8
conf_vldb_mendelzonrv04,8,8
conf_vldb_sharifzadehs06,8,8
conf_vldb_xiaot06,8,8
conf_vldb_jitt06,8,8
conf_vldb_xinhyc05,8,8
conf_vldb_papadiasts03,8,8
conf_vldb_mahnkems02,8,8
conf_vldb_bonczgkmrt05,8,8
conf_vldb_heymanntkwrmf02,8,8
conf_vldb_carinoo98,8,8
conf_vldb_changg00,8,8
conf_vldb_yium07,8,8
conf_vldb_ramanrh99,8,8
conf_vldb_deutschpt99,8,8
conf_vldb_petrovicbj03,8,8
conf_vldb_lih07,8,8
conf_vldb_webersnss03,8,8
conf_vldb_greenfieldknf05,8,8
conf_vldb_walterln87,8,8
conf_vldb_sreenaths94,8,8
conf_vldb_lirw87,8,8
conf_vldb_zobelts91,8,8
conf_vldb_hardermms87,8,8
conf_vldb_hong93,8,8
conf_vldb_flodinr95,8,8
conf_vldb_naughtonrsu89,8,8
conf_vldb_chenl84,8,8
conf_vldb_elmasriwk90,8,8
conf_vldb_graefe04,8,8
conf_vldb_jhingran06,8,8
conf_vldb_hafezo88,8,8
conf_vldb_ceriw90,8,8
conf_vldb_kowalskiss87,8,8
conf_www_colazzogmr14,7,7
conf_www_lizxzy11,7,7
conf_www_minkuslr15,7,7
conf_www_leskovech08,7,7
conf_www_agichteinlg01,7,7
conf_www_yanglz02,7,7
conf_www_zhangls08,7,7
conf_www_motikgs08,7,7
conf_www_yamamotont10,7,7
conf_www_hongagst12,7,7
conf_www_chog02,7,7
conf_www_chenggq08,7,7
conf_www_fubs04,7,7
conf_www_zhanggbchgd16,7,7
conf_www_gila06,7,7
conf_www_tomasicsz07,7,7
conf_www_kawamae16,7,7
conf_www_corcholg06,7,7
conf_www_bachrachckkk16,7,7
conf_www_xuwzc07,7,7
conf_www_dumasaghr02,7,7
conf_www_lucierlt12,7,7
conf_www_jehw03,7,7
conf_www_richardsonw11,7,7
conf_www_kharec06,7,7
conf_www_weberpbgzv10,7,7
conf_www_tomlin03,7,7
conf_www_gligorovkah07,7,7
conf_www_kloumanntkl16,7,7
conf_www_horsts07,7,7
conf_www_kraftz04,7,7
conf_www_zhenglwx08,7,7
conf_www_songmww13,7,7
conf_www_yangnkms03,7,7
conf_www_lizf14,7,7
conf_www_chunghckkc14,7,7
conf_www_almeidaa04,7,7
conf_www_zhangylx14,7,7
conf_www_wangl03,7,7
conf_www_perkowitzpfp04,7,7
conf_www_kalskkj06,7,7
conf_www_meineckemg07,7,7
conf_www_pereiradmag09,7,7
conf_www_ahnbhgl08,7,7
conf_www_rochasa04,7,7
conf_www_ghosey08,7,7
conf_www_mishracrp06,7,7
conf_www_tziviskoub07,7,7
conf_www_cafarellae05,7,7
conf_www_ganeagleh16,7,7
conf_www_rendlefs10,7,7
conf_www_liuxzldmlc16,7,7
conf_www_ritzelob16,7,7
conf_www_kleinih12,7,7
conf_www_usbeckrnbbbccce15,7,7
conf_www_goncummm15,7,7
conf_www_stottsn02,7,7
conf_www_liaopmw16,7,7
conf_www_wangzpb13,7,7
conf_www_mendesmfg07,7,7
conf_www_wangmnc07,7,7
conf_www_zhangwggws08,7,7
conf_www_sakakiom10,7,7
conf_www_jacksonb08,7,7
conf_www_crescenzimq13,7,7
conf_www_davelp03,7,7
conf_www_bollegalami09,7,7
conf_www_henzingercmb03,7,7
conf_www_sunzllc05,7,7
conf_www_sivasubramanianaps05,7,7
conf_www_xinglcdhhllm11,7,7
conf_www_pannsyc10,7,7
conf_www_jiangpc10,7,7
conf_www_shieldsmld06,7,7
conf_www_heinrichlsg12,7,7
conf_www_quhc06,7,7
conf_www_fuxmantaa08,7,7
conf_www_scellatommc11,7,7
conf_www_solankicz06,7,7
conf_www_jurcafb07,7,7
conf_www_kwaklpm10,7,7
conf_www_meizct09,7,7
conf_www_goosekph02,7,7
conf_www_yangj06,7,7
conf_www_yint11,7,7
conf_www_suncg07,7,7
conf_www_bilgesbk09,7,7
conf_www_regedh08,7,7
conf_www_chenggl10,7,7
conf_www_bilenkow08,7,7
conf_www_yanylzh15,7,7
conf_www_huzlnc07,7,7
conf_www_bennouasm07,7,7
conf_www_wanglldy08,7,7
conf_www_sirepvb09,7,7
conf_www_yaolnm13,7,7
conf_www_buchananfjtmp01,7,7
conf_www_pottern05,7,7
conf_www_lintmc14,7,7
conf_www_lisz02,7,7
conf_www_daiznwwl06,7,7
conf_www_bryrs05,7,7
conf_www_matsubarasf16,7,7
conf_www_gans09,7,7
conf_www_boldisv05,7,7
conf_www_nixlyy07,7,7
conf_www_menzelr12,7,7
conf_www_medeirosnc14,7,7
conf_www_kempel14,7,7
conf_www_ahmetajfpss15,7,7
conf_www_zhangfdy16,7,7
conf_www_grinevagl09,7,7
conf_www_masligdb11,7,7
conf_www_busschewlfb10,7,7
conf_www_faccab07,7,7
conf_www_onizukacmh05,7,7
conf_www_yeeyfm10,7,7
conf_www_feyisetansks15,7,7
conf_www_changl01,7,7
conf_www_mavridisgm16,7,7
conf_www_lokfch02,7,7
conf_www_andersenbcffkmt08,7,7
conf_www_ferrettira06,7,7
conf_www_gossweilerkb09,7,7
conf_www_weirm08,7,7
conf_www_althoffl15,7,7
conf_www_dongcl11,7,7
conf_www_suntmg07,7,7
conf_www_litcelb15,7,7
conf_www_rangapurambh13,7,7
conf_www_nikiforakismsrjkpvz14,7,7
conf_www_botazjl14,7,7
conf_www_chooldzp14,7,7
conf_www_rongwc14,7,7
conf_www_alrifair09,7,7
conf_www_liyrld10,7,7
conf_www_senklkl15,7,7
conf_www_chup09,7,7
conf_www_leungs10,7,7
conf_www_bramandiacn08,7,7
conf_www_steegg12,7,7
conf_www_yuhyvd15,7,7
conf_www_tangzzl08,7,7
conf_www_mishrab11,7,7
conf_www_titovm08,7,7
conf_www_bensonkt16,7,7
conf_www_williamskczak16,7,7
conf_www_huzcwy11,7,7
conf_www_azamla07,7,7
conf_www_alonsobd06,7,7
conf_www_glovertlpf02,7,7
conf_www_zhangzyxcz15,7,7
conf_www_hartlinems08,7,7
conf_www_lindleymsh12,7,7
conf_www_budaka13,7,7
conf_www_wangschwc13,7,7
conf_www_wangwbczch13,7,7
conf_www_dalvirdss13,7,7
conf_www_lout13,7,7
conf_www_heinrichgsg13,7,7
conf_www_yang03,7,7
conf_www_gomez-perezg06,7,7
conf_www_wangwzzmzz12,7,7
conf_www_qiuc06,7,7
conf_www_meiczz08,7,7
conf_www_miliarakikk08,7,7
conf_www_xiehz08,7,7
conf_www_oztekinkk02,7,7
conf_www_brandesklr09,7,7
conf_icse_filho06,7,7
conf_icse_hackettdwy06,7,7
conf_icse_sur14,7,7
conf_icse_martyv79,7,7
conf_icse_alleng94,7,7
conf_icse_huynhcss08,7,7
conf_icse_kimp02,7,7
conf_icse_tonellaafm97,7,7
conf_icse_robschinks02,7,7
conf_icse_bernotbg97,7,7
conf_icse_monperrus14,7,7
conf_icse_leekc06,7,7
conf_icse_beschastnikhbek14,7,7
conf_icse_cataldoh11,7,7
conf_icse_bernhartghz06,7,7
conf_icse_chandy76,7,7
conf_icse_shelbwc11,7,7
conf_icse_mockush02,7,7
conf_icse_jaffel01,7,7
conf_icse_salter76,7,7
conf_icse_arztb14,7,7
conf_icse_jinthl07,7,7
conf_icse_monteiro12,7,7
conf_icse_yuanm07,7,7
conf_icse_dietzlra12,7,7
conf_icse_hantos99,7,7
conf_icse_herbslebg98,7,7
conf_icse_zanettists13,7,7
conf_icse_elbaummr01,7,7
conf_icse_jahnkekstw01,7,7
