paper_id,number_occurances,weighted_occurances
conf_trec_dinha14,3,3
conf_trec_kwokgdc01,3,3
conf_trec_samarvb14,3,3
conf_trec_xuzb02,3,3
conf_trec_nemirovskyd08,3,3
conf_trec_vicedofl01,3,3
conf_trec_ruizss04,3,3
conf_trec_wangcea09,3,3
conf_trec_kimbkr00,3,3
conf_trec_massotrf03,3,3
conf_trec_petrics11,3,3
conf_trec_hagensv10,3,3
conf_trec_strzalkowskickhtl99,3,3
conf_trec_gaocllc13,3,3
conf_trec_zhuhzczldclj15,3,3
conf_trec_wanggw06,3,3
conf_trec_ohlcsc01,3,3
conf_trec_voorhees05a,3,3
conf_trec_buttcherc05,3,3
conf_trec_heardfg04,3,3
conf_trec_xuom14,3,3
conf_trec_frankbkrtzrvs13,3,3
conf_trec_yang08,3,3
conf_trec_tomlinsonobt07,3,3
conf_trec_lillistlcd09,3,3
conf_trec_hiemstralkk07,3,3
conf_trec_savoyr01,3,3
conf_trec_wulzf14,3,3
conf_trec_lexgj09,3,3
conf_trec_mackinnonv07,3,3
conf_trec_breckbfglmr00,3,3
conf_trec_tariglnwb06,3,3
conf_trec_ruzzm04,3,3
conf_trec_chowdhurybjsgfmh00,3,3
conf_trec_ruiz05,3,3
conf_trec_albertsonmf02,3,3
conf_trec_braschlersp99,3,3
conf_trec_baileyvcs07,3,3
conf_trec_kovacevich05,3,3
conf_trec_cordobaldvargf11,3,3
conf_trec_smuckercc09,3,3
conf_trec_hasanllf15a,3,3
conf_trec_jimenop07,3,3
conf_trec_savoyr02,3,3
conf_trec_xulxypcxn10,3,3
conf_trec_soboroffh03,3,3
conf_trec_nguyenc10,3,3
conf_trec_parklrs11,3,3
conf_trec_luhm04,3,3
conf_trec_yanlzp05,3,3
conf_icwsm_shita07,3,3
conf_icwsm_ali-hasana07,3,3
conf_icwsm_mankofffdggjmmmtss10,3,3
conf_icwsm_beckerng11a,3,3
conf_icwsm_schifanellara15,3,3
conf_icwsm_westl12,3,3
conf_icwsm_tsurlr13,3,3
conf_icwsm_gaotl12,3,3
conf_icwsm_raopfyoc11,3,3
conf_icwsm_raviprk14,3,3
conf_icwsm_torrellt13,3,3
conf_icwsm_silvamcbw16,3,3
conf_icwsm_gecl15,3,3
conf_icwsm_changhh13,3,3
conf_icwsm_ohlk09,3,3
conf_icwsm_liull09,3,3
conf_icwsm_kesslern09,3,3
conf_icwsm_kwaksym09,3,3
conf_icwsm_leewg14,3,3
conf_icwsm_haslerr11,3,3
conf_icwsm_dalymgm11,3,3
conf_icwsm_wengl11,3,3
conf_icwsm_harabagiuh11,3,3
conf_icwsm_querciacc12,3,3
conf_icwsm_jeonky13,3,3
conf_icwsm_diesnerek15,3,3
conf_icwsm_choudhuryd14,3,3
conf_icwsm_yardib10,3,3
conf_icwsm_simmonsaa11,3,3
conf_icwsm_morstatterplc13,3,3
conf_icwsm_rakeshcr15,3,3
conf_icwsm_victorcct09,3,3
conf_icwsm_kashoobcd09,3,3
conf_icwsm_munsonzr09,3,3
conf_icwsm_iraniwp10,3,3
conf_icwsm_iofciufab11,3,3
conf_icwsm_kwakml12,3,3
conf_icwsm_munsonlr13,3,3
conf_icwsm_kabutoyaisf10,3,3
conf_icwsm_jiangdc11,3,3
conf_icwsm_hutk13,3,3
conf_icwsm_adamsj12,3,3
conf_icwsm_glasgowfb14,3,3
conf_icwsm_hannasbys11,3,3
conf_icwsm_ruizhcg13,3,3
conf_icwsm_xiajwcl14,3,3
conf_icwsm_riehjyl14,3,3
conf_icwsm_huxlwy15,3,3
conf_icwsm_guptavjkk14,3,3
conf_icwsm_choylgk14,3,3
conf_icwsm_mcculloughlmom12,3,3
conf_icwsm_yanos10,3,3
conf_icwsm_querciaas16,3,3
conf_icwsm_vermavcpmpsa11,3,3
conf_icwsm_burkeam13,3,3
conf_icwsm_finkkm12,3,3
conf_icwsm_cesaranoprs07,3,3
conf_icwsm_ahmadkwsc11,3,3
conf_icwsm_yervagta13,3,3
conf_icwsm_nallapatismlj11,3,3
conf_icwsm_hsult16,3,3
conf_icwsm_muhammadl15,3,3
conf_icwsm_stoica12,3,3
conf_icwsm_russellsc10,3,3
conf_icwsm_anw16,3,3
conf_icwsm_zengss16,3,3
conf_icwsm_hentschelack14,3,3
conf_icwsm_bandarirr13,3,3
conf_icwsm_georgievnm14,3,3
conf_icwsm_xienkhs11,3,3
conf_icwsm_akoglucf13,3,3
conf_icwsm_khabirihc09,3,3
conf_icwsm_liubp09,3,3
conf_icwsm_grinbergnsl13,3,3
conf_icwsm_zafargd16,3,3
conf_icwsm_brahimtg13,3,3
conf_icwsm_zhourm11,3,3
conf_icwsm_luoow12,3,3
conf_icwsm_llewellyngo14,3,3
conf_icwsm_querciasam15,3,3
conf_icwsm_gomez-rodriguezgs14,3,3
conf_icwsm_newelljsvsar16,3,3
conf_icwsm_chakrabortyggg16,3,3
conf_icwsm_danishdt16,3,3
conf_icwsm_xugxcm16,3,3
conf_icwsm_zamallr12,3,3
conf_esws_lukasiewicz07,3,3
conf_esws_weller16,3,3
conf_esws_stolzrh13,3,3
conf_esws_ba13,3,3
conf_esws_schaalmbs05,3,3
conf_esws_scerridhh09,3,3
conf_esws_ferre16,3,3
conf_esws_lecuetbtts14,3,3
conf_esws_valkeapaaah07,3,3
conf_esws_pinkelbhmst14,3,3
conf_esws_schaibless16,3,3
conf_esws_kieferb08,3,3
conf_esws_hartigh07,3,3
conf_esws_troullinoukdp15,3,3
conf_esws_ceribv07,3,3
conf_esws_manafbs12,3,3
conf_esws_gridinocsddm08,3,3
conf_esws_rettingerste15,3,3
conf_esws_simperlpb09,3,3
conf_esws_guolllx14,3,3
conf_esws_bontcheva05,3,3
conf_esws_etcheverryv12,3,3
conf_esws_pistorert05,3,3
conf_esws_grozahmd08,3,3
conf_esws_caokk15,3,3
conf_esws_bischof12,3,3
conf_esws_panh05,3,3
conf_esws_bloehdornpsstahkss05,3,3
conf_esws_bornhkkmswz08,3,3
conf_esws_barkschat14,3,3
conf_esws_farber13,3,3
conf_esws_kieselseb08,3,3
conf_esws_lantzakiyta14,3,3
conf_esws_pedrinacidm08,3,3
conf_esws_rowe09,3,3
conf_esws_hartjd08,3,3
conf_esws_lesnikova13,3,3
conf_esws_grzebalac16,3,3
conf_esws_abedjann13,3,3
conf_esws_yingzimi07,3,3
conf_esws_hasan14a,3,3
conf_esws_krieger15,3,3
conf_esws_atteveldtsh07,3,3
conf_esws_marting09,3,3
conf_esws_kerriganm08,3,3
conf_esws_wangtd14,3,3
conf_esws_matuszka15,3,3
conf_esws_scerrigdh09,3,3
conf_esws_aanennvf12,3,3
conf_esws_dellschaftebrs08,3,3
conf_esws_stankovicrl12,3,3
conf_esws_alexopoulosdg15,3,3
conf_esws_aroyoddp06,3,3
conf_esws_schmitzhjs06,3,3
conf_esws_sazedjp07,3,3
conf_esws_hoganmps12,3,3
conf_esws_martinezsjvkh13,3,3
conf_esws_coluccinsdr05,3,3
conf_esws_straccia05,3,3
conf_esws_gutierrezhv05,3,3
conf_esws_serafinit05,3,3
conf_esws_duttamp14,3,3
conf_esws_cabriovg13,3,3
conf_esws_griesips07,3,3
conf_esws_novaceks06,3,3
conf_esws_vennekensd09,3,3
conf_esws_munoz16,3,3
conf_esws_renpmpds14,3,3
conf_esws_kingsgd07,3,3
conf_esws_hess06,3,3
conf_esws_heppb07,3,3
conf_esws_thaihd08,3,3
conf_esws_grootsw05,3,3
conf_esws_kapanipathi0vs14,3,3
conf_esws_frutoskgm09,3,3
conf_esws_espinozagm08,3,3
conf_esws_frutos09,3,3
conf_esws_blanco-fernandezagcn08,3,3
conf_esws_galizia06,3,3
conf_esws_schaffertegkr09,3,3
conf_esws_petersbsz14,3,3
conf_esws_auerl07,3,3
conf_esws_tiddidm14,3,3
conf_esws_williamsbc06,3,3
conf_esws_pinkelbjmrssk15,3,3
conf_esws_poveda-villalon12,3,3
conf_www_hoffartaw14,3,3
conf_www_prokofyevdc14,3,3
conf_www_quattronepqcm16,3,3
conf_www_ligz08,3,3
conf_www_yinl04,3,3
conf_www_leskovechk10,3,3
conf_www_yanglz02,3,3
conf_www_cimianohsvw06,3,3
conf_www_sundlw01,3,3
conf_www_chakrabarti07,3,3
conf_www_sunyxmz16,3,3
conf_www_brauerhhlnb10,3,3
conf_www_zhangls08,3,3
conf_www_bonattif05,3,3
conf_www_zhunlzw09,3,3
conf_www_azzaglgv07,3,3
conf_www_yamamotont10,3,3
conf_www_yins10,3,3
conf_www_hongagst12,3,3
conf_www_alis07,3,3
conf_www_ottch12,3,3
conf_www_kelkarls02,3,3
conf_www_bar-yossefk11,3,3
conf_www_chog02,3,3
conf_www_linlk06,3,3
conf_www_wuywqq10,3,3
conf_www_karamefc11,3,3
conf_www_bakalovftc11,3,3
conf_www_gila06,3,3
conf_www_mandhanijk03,3,3
conf_www_kellym02,3,3
conf_www_hepkmg10,3,3
conf_www_shtokdms12,3,3
conf_www_pedros09,3,3
conf_www_metwallyaa05,3,3
conf_www_bunemandfht01,3,3
conf_www_wilde06,3,3
conf_www_bhattacharyagm11,3,3
conf_www_nuness06,3,3
conf_www_gatiusgc07,3,3
conf_www_churchnco10,3,3
conf_www_hassanb06,3,3
conf_www_ntoulasnmf06,3,3
conf_www_bouquetszs06,3,3
conf_www_hoguek05,3,3
conf_www_sadagopanl08,3,3
conf_www_jehw03,3,3
conf_www_chimd07,3,3
conf_www_shahafgh12,3,3
conf_www_mccarthykgr07,3,3
conf_www_tattig15,3,3
conf_www_huangtzh07,3,3
conf_www_sahamih06,3,3
conf_www_chenc15,3,3
conf_www_tyreewap11,3,3
conf_www_bansalk07,3,3
conf_www_gomez-perezov06,3,3
conf_www_lizxzy09,3,3
conf_www_kloumanntkl16,3,3
conf_www_hunterl01,3,3
conf_www_hampelk01,3,3
conf_www_yingwh10,3,3
conf_www_suenhesl13,3,3
conf_www_jamalil13,3,3
conf_www_songmww13,3,3
conf_www_chenxzz13,3,3
conf_www_nikiforakisamdpj13,3,3
conf_www_stadtmullershs13,3,3
conf_www_brownbfma06,3,3
conf_www_nguyenphg14,3,3
conf_www_whitehsh14,3,3
conf_www_halveyk07a,3,3
conf_www_budalakotib12,3,3
conf_www_kamvarkpx09,3,3
conf_www_fokouersv05,3,3
conf_www_wongls07,3,3
conf_www_grabchakbbg11,3,3
conf_www_lawrences06,3,3
conf_www_koniglmsw08,3,3
conf_www_metwallyaa07,3,3
conf_www_lisl06,3,3
conf_www_leskovecdh07,3,3
conf_www_rahmanw16,3,3
conf_www_shalomkpv16,3,3
conf_www_agarwala06,3,3
conf_www_gyselrw16,3,3
conf_www_wud06,3,3
conf_www_wang05,3,3
conf_www_kleinih12,3,3
conf_www_blytheg04,3,3
conf_www_pandeyo05,3,3
conf_www_suchaneksw09,3,3
conf_www_pasca07,3,3
conf_www_chenfgjjrw07,3,3
conf_www_lidhdcz16,3,3
conf_www_ajmeraanvcdd13,3,3
conf_www_liunjc13,3,3
conf_www_wangk15,3,3
conf_www_wangzpb13,3,3
conf_www_mendesmfg07,3,3
conf_www_cimianols05,3,3
conf_www_huxzzgy16,3,3
conf_www_bortzb07,3,3
conf_www_sinclairlmap06,3,3
conf_www_tezukakt06,3,3
conf_www_dongs13,3,3
conf_www_crescenzimq13,3,3
conf_www_sakai12,3,3
conf_www_liaaa06,3,3
conf_www_bighampl08,3,3
conf_www_liuwb07,3,3
conf_www_jatowtaka15,3,3
conf_www_kennedyn08,3,3
conf_www_siersdorfercnp10,3,3
conf_www_fujimurafmyo08,3,3
conf_www_kukulenzn07,3,3
conf_www_chienc15,3,3
conf_www_soellerksw16,3,3
conf_www_kolahil07,3,3
conf_www_haldermanwf05,3,3
conf_www_andersenl06,3,3
conf_www_ghoshvkskbgg12,3,3
conf_www_parikhl06,3,3
conf_www_wangdlcg12,3,3
conf_www_goosekph02,3,3
conf_www_salasppj06,3,3
conf_www_hartlwb10,3,3
conf_www_adamsmg15,3,3
conf_www_zhangzzfzlm16,3,3
conf_www_nathmjgl13,3,3
conf_www_moshfeghij13,3,3
conf_www_sodomkalh13,3,3
conf_www_quz13,3,3
conf_www_taoahhg13,3,3
conf_www_irmakk10,3,3
conf_www_miles-boardckh03,3,3
conf_www_ghinitaks07,3,3
conf_www_halevynswy16,3,3
conf_www_bennouasm07,3,3
conf_www_wanglldy08,3,3
conf_www_ioriovz08,3,3
conf_www_phannh08,3,3
conf_www_kilcioglur16,3,3
conf_www_adamiczba08,3,3
conf_www_adarwbg07,3,3
conf_www_yaolnm13,3,3
conf_www_querciapac13,3,3
conf_www_barhamgibo08,3,3
conf_www_lintmc14,3,3
conf_www_braganzammwd09,3,3
conf_www_aizenbergks12,3,3
conf_www_wylotcg14,3,3
conf_www_lic14,3,3
conf_www_hsiehywne16,3,3
conf_www_nannoo06,3,3
conf_www_palpbt06,3,3
conf_www_gans09,3,3
conf_www_myllymakik03,3,3
conf_www_marinoswl10,3,3
conf_www_agrawalccgkx09,3,3
conf_www_tangfs15,3,3
conf_www_tangssp07,3,3
conf_www_mals16,3,3
conf_www_hagenpsb11,3,3
conf_www_milic-fraylingjrsbs04,3,3
conf_www_wulf15,3,3
conf_www_malonem12,3,3
conf_www_bar-yossefbkt04,3,3
conf_www_zhaibaa12,3,3
conf_www_luott07,3,3
conf_www_nobatattmc16,3,3
conf_www_humphreybm10,3,3
conf_www_dasguptaks14,3,3
conf_www_kempel14,3,3
conf_www_pautassow09,3,3
conf_www_blancoct16,3,3
conf_www_ekios08,3,3
conf_www_brodernw03,3,3
conf_www_dingdgmlmh10,3,3
conf_www_romeroso09,3,3
conf_www_masligdb11,3,3
conf_www_zhoud06,3,3
conf_www_yoonkp10,3,3
conf_www_notiny14,3,3
conf_www_yangmlls14,3,3
conf_www_chopras16,3,3
conf_www_mendesmw02,3,3
conf_www_yuepr10,3,3
conf_www_anyanwums07,3,3
conf_www_tsourakakis15a,3,3
conf_www_zhangcq07,3,3
conf_www_redanh10,3,3
conf_www_chakrabartikp08,3,3
conf_www_sahh07,3,3
conf_www_ullrichbltss08,3,3
conf_www_bozzonbcf10,3,3
conf_www_celislmn11,3,3
conf_www_choiked05,3,3
conf_www_moribbl10,3,3
conf_www_liuhywz09,3,3
conf_www_elkahkysh15,3,3
conf_www_chenc07a,3,3
conf_www_jankowskik08,3,3
conf_www_kleinbergm08,3,3
conf_www_jacksonbbm06a,3,3
conf_www_hoganhud07,3,3
conf_www_duttinghw11,3,3
conf_www_ghoshm12,3,3
conf_www_caopjlhh10,3,3
conf_www_luzs09,3,3
conf_www_tangal16,3,3
conf_www_todacmsmn09,3,3
conf_www_bolljkknpsw08,3,3
conf_www_aulakgfh10,3,3
conf_www_yanglsszz11,3,3
conf_www_yangif16,3,3
conf_www_danescu-niculescu-mizilkkl09,3,3
conf_www_qiahh13,3,3
conf_www_malm13,3,3
conf_www_linses06,3,3
conf_www_singlak13,3,3
conf_www_wangzmr08,3,3
conf_www_zhaossy13,3,3
conf_www_marshalls13,3,3
conf_www_abbaraim13,3,3
conf_www_wullwh15,3,3
conf_www_liyrld10,3,3
conf_www_chandrag09,3,3
conf_www_jonesrmg06,3,3
conf_www_agarwalpj12,3,3
conf_www_epastols15,3,3
conf_www_willsms01,3,3
conf_www_leungs10,3,3
conf_www_cummins16,3,3
conf_www_chakrabartiaj08,3,3
conf_www_lvmkzwc11,3,3
conf_www_xizclymf04,3,3
conf_www_termehchyw10,3,3
conf_www_christakopoulou15,3,3
conf_www_guanwbcych10,3,3
conf_www_yintlt10,3,3
conf_www_dandekargww12,3,3
conf_www_krishnamurthyzwv03,3,3
conf_www_huzcwy11,3,3
conf_www_wanglxyzp09,3,3
conf_www_huangcc04,3,3
conf_www_ferraginapv15,3,3
conf_www_xilrxz04,3,3
conf_www_yanlhhhh16,3,3
conf_www_chencl08,3,3
conf_www_alonsobd06,3,3
conf_www_websterhmw06,3,3
conf_www_yirl09,3,3
conf_www_hartlinems08,3,3
conf_www_shmuelikkl12,3,3
conf_www_reidpel10,3,3
conf_www_chengcycyc07,3,3
conf_www_salacwzzz10,3,3
conf_www_pandito07,3,3
conf_www_lindleymsh12,3,3
conf_www_shiih16,3,3
conf_www_hogan15,3,3
conf_www_zhouzystzg08,3,3
conf_www_gulhanerst10,3,3
conf_www_liuhc05,3,3
conf_www_spalteholzllh08,3,3
conf_www_agrawalgpv13,3,3
conf_www_tanevacch13,3,3
conf_www_majumders13,3,3
conf_www_diazai08,3,3
conf_www_graciadm09,3,3
conf_www_hongl01,3,3
conf_www_wanghwpbcgl09,3,3
conf_www_guhakj09,3,3
conf_www_jingb08,3,3
conf_www_bic16,3,3
conf_www_diligentigm02,3,3
conf_www_zhangyt12,3,3
conf_www_faginkmnstw03,3,3
conf_www_lewisrr11,3,3
conf_www_petroviclj05,3,3
conf_www_rattenburygn07,3,3
conf_www_irmaks06,3,3
conf_www_chierichetti0kl16,3,3
conf_www_limlh09,3,3
conf_www_kuohgw07,3,3
conf_icse_rahmankbd14,3,3
conf_icse_rossiy11,3,3
conf_icse_filho06,3,3
conf_icse_zheng11,3,3
conf_icse_androutsopoulosbcghll11,3,3
conf_icse_perry87,3,3
conf_icse_lasker79,3,3
conf_icse_chu76,3,3
conf_icse_osterweil87,3,3
conf_icse_baker00,3,3
conf_icse_carrow76,3,3
conf_icse_martyv79,3,3
conf_icse_rundled06,3,3
conf_icse_trendowiczhmiyk06,3,3
conf_icse_boehmgs84,3,3
conf_icse_alleng94,3,3
conf_icse_nakagawakh06,3,3
conf_icse_deissenboeckhhlw11,3,3
conf_icse_fosdicko76,3,3
conf_icse_kimp02,3,3
conf_icse_lauberbgs79,3,3
conf_icse_miyamoto76,3,3
conf_icse_monperrus14,3,3
conf_icse_minkuy14,3,3
conf_icse_dunsmorerw02,3,3
conf_icse_negaracdj14,3,3
conf_icse_abu-sufahlmy82,3,3
conf_icse_andersonk76,3,3
conf_icse_amey79,3,3
conf_icse_webern02,3,3
conf_icse_salter76,3,3
conf_icse_curtis00,3,3
conf_icse_jinthl07,3,3
conf_icse_batorysr03,3,3
conf_icse_griswoldbbt03,3,3
conf_icse_uchitelk01,3,3
conf_icse_phamss04,3,3
conf_icse_monteiro12,3,3
conf_icse_overmyerlr01,3,3
conf_icse_schwankexc13,3,3
conf_icse_wolfsdn09,3,3
conf_icse_nejatiscez07,3,3
conf_icse_uchitelbc07,3,3
conf_icse_yurrl99,3,3
conf_icse_pand96,3,3
conf_icse_biggerstaffmw93,3,3
conf_icse_alshahwanh12,3,3
conf_icse_brylowdp01,3,3
conf_icse_abrahame07,3,3
conf_icse_oreizymt98,3,3
conf_icse_pintocg12,3,3
conf_icse_abowd99,3,3
conf_icse_larsenh96,3,3
conf_icse_camaramscocp09,3,3
conf_icse_grocehj07,3,3
conf_icse_harslemn82,3,3
conf_icse_brewer00,3,3
conf_icse_winterssm11,3,3
conf_icse_andrewsz00,3,3
conf_icse_jurjenssb08,3,3
conf_icse_meyer85,3,3
conf_icse_yef02,3,3
conf_icse_dippolitobkmsu14,3,3
conf_icse_kephart05,3,3
conf_icse_xu11,3,3
conf_icse_laventhal79,3,3
conf_icse_villarroelbrop16,3,3
conf_icse_scholzbkkhw08,3,3
conf_icse_beyer06,3,3
conf_icse_bellk14,3,3
conf_icse_davies11,3,3
conf_icse_wangme92,3,3
conf_icse_endrikathrs14,3,3
conf_icse_rigbyzdm16,3,3
conf_icse_sillittisv11,3,3
conf_icse_tai84,3,3
conf_icse_avgerinosrcb14,3,3
conf_icse_nakagawaf89,3,3
conf_icse_jefferyl79,3,3
conf_icse_tichy82,3,3
conf_icse_shapirodm84,3,3
conf_icse_sicardbp08,3,3
conf_icse_mikulovich06,3,3
conf_icse_rogers84,3,3
conf_icse_liw08,3,3
conf_icse_lanez97,3,3
conf_icse_huff81,3,3
conf_icse_chenhg11,3,3
conf_icse_babich08,3,3
conf_icse_beekmlgfs05,3,3
conf_icse_dewanjmp97,3,3
conf_icse_salayfrsc14,3,3
conf_icse_knudsenbs76,3,3
conf_icse_lee11,3,3
conf_icse_liubl06,3,3
conf_icse_scowen79,3,3
conf_icse_manganodlh11,3,3
conf_icse_konradc05,3,3
conf_icse_liu00,3,3
conf_icse_clarkel95,3,3
conf_icse_lubars89,3,3
conf_icse_demskyr05,3,3
conf_icse_dippolitobpu11,3,3
conf_icse_lee85,3,3
conf_icse_atiyak02,3,3
conf_icse_zhongzm06,3,3
conf_icse_mockusw08,3,3
conf_icse_dawson00,3,3
conf_icse_nguyenkn14,3,3
conf_icse_warrenmh82,3,3
conf_icse_bencomogfhb08,3,3
conf_icse_rosenbaumc95,3,3
conf_icse_sultanamoh16,3,3
conf_icse_hilbertr98,3,3
conf_icse_biancullillp04,3,3
conf_icse_antoniusknf04,3,3
conf_icse_fur07,3,3
conf_icse_wangr04,3,3
conf_icse_cobleighco01,3,3
conf_icse_griswoldyk01,3,3
conf_icse_wlokart09,3,3
conf_icse_keenanclcsmgpmhdmhh12,3,3
conf_icse_jaloteh98,3,3
conf_icse_francois04,3,3
conf_icse_vardanega94,3,3
conf_icse_arangosph93,3,3
conf_icse_brown99,3,3
conf_icse_kitsonm93,3,3
conf_icse_lavalleer12,3,3
conf_icse_tianll12,3,3
conf_icse_lingenh04,3,3
conf_icse_pavlopoulouy99,3,3
conf_icse_butlerbce01,3,3
conf_icse_ebertpsk01,3,3
conf_icse_haolm0j04,3,3
conf_icse_emmerichr99,3,3
conf_icse_milicevicmmk07,3,3
conf_icse_sarmamwh09,3,3
conf_icse_manharts04,3,3
conf_icse_schneiderh03,3,3
conf_icse_dagnino13,3,3
conf_icse_bacchellib13,3,3
conf_icse_maidenr05,3,3
conf_icse_khadkabsjh14,3,3
conf_icse_abrahame06,3,3
conf_icse_schwankecghsw01,3,3
conf_icse_miyamoto78,3,3
conf_icse_ottt89,3,3
conf_icse_fukunaga85,3,3
conf_icse_ruthruffbr05,3,3
conf_icse_christensenh11,3,3
conf_icse_simeh03,3,3
conf_icse_mcgowanb93,3,3
conf_icse_prikladnickihcsds04,3,3
conf_icse_zelkowitzr01,3,3
conf_icse_kitchenhamdj04,3,3
conf_icse_leehkm04,3,3
conf_icse_samirnisamth12,3,3
conf_icse_chongh84,3,3
conf_icse_thongtanunammhi16,3,3
conf_icse_langec06,3,3
conf_icse_siebracss08,3,3
conf_icse_robbinshr97,3,3
conf_icse_schroterktbs16,3,3
conf_icse_zeilw81,3,3
conf_icse_chinkqpn05,3,3
conf_icse_seoseab14,3,3
conf_icse_nearmkj11,3,3
conf_icse_liu00a,3,3
conf_icse_chibakk82,3,3
conf_icse_borgesgln11,3,3
conf_icse_brittonpp81,3,3
conf_icse_boddenssom11,3,3
conf_icse_martinx06,3,3
conf_icse_nagappanb05a,3,3
conf_icse_linxxlpsz14,3,3
conf_icse_el-ramly06,3,3
conf_icse_whittlewh08,3,3
conf_icse_stirewaltd01,3,3
conf_icse_tana00dc13,3,3
conf_icse_runesonan07,3,3
conf_icse_tiand13,3,3
conf_icse_naikpsg09,3,3
conf_icse_murphy-hillpb09,3,3
conf_icse_schneider96,3,3
conf_icse_treudes09a,3,3
conf_icse_mullert01,3,3
conf_icse_motta12,3,3
conf_icse_smitssl04,3,3
conf_icse_kuuselamx98,3,3
conf_icse_mockus09,3,3
conf_icse_goldenjb05,3,3
conf_icse_brianddm97,3,3
conf_icse_emmerich02,3,3
conf_icse_lieberherrr88,3,3
conf_icse_singerfs14,3,3
conf_icse_carzanigapv97,3,3
conf_icse_xuanf14,3,3
conf_icse_wensleygls76,3,3
conf_icse_zhanggg06,3,3
conf_icse_paechw08,3,3
conf_icse_cook78,3,3
conf_icse_kimkkj12,3,3
conf_icse_orsoalrh04,3,3
conf_icse_valettok03,3,3
conf_icse_greilerds12,3,3
conf_icse_hindlebsgd12,3,3
conf_icse_morinbnj09,3,3
conf_icse_avancini12,3,3
conf_icse_karailas07,3,3
conf_icse_basilimpz02,3,3
conf_icse_harcrd04,3,3
conf_icse_deshmukhdll94,3,3
conf_icse_arangosp93,3,3
conf_icse_devanbucgmm99,3,3
conf_icse_brandtner04,3,3
conf_icse_fuhrmanca12,3,3
conf_icse_whittlesk03,3,3
conf_icse_kajko-mattsson98,3,3
conf_icse_mesbahm12,3,3
conf_icse_barnettnbbg04,3,3
conf_icse_johnsonkacmmzd03,3,3
conf_icse_baniassadm98,3,3
conf_icse_dwyerhjlprzv01,3,3
conf_icse_verlagek05,3,3
conf_icse_briandelf98,3,3
conf_icse_easterbrookc01,3,3
conf_icse_ploomsg12,3,3
conf_icse_clarkew01,3,3
conf_icse_boehmp01,3,3
conf_icse_edenk03,3,3
conf_icse_johnson94,3,3
conf_icse_marca91,3,3
conf_icse_nuseibehkf03,3,3
conf_icse_tai93,3,3
conf_icse_schwanke91,3,3
conf_icse_pankratiussg12,3,3
conf_icse_esfahanimr13,3,3
conf_icse_soundarajanh04,3,3
conf_icse_pachecoleb07,3,3
conf_icse_naganonkahuf12,3,3
conf_icse_honidentytw07,3,3
conf_icse_porterv94,3,3
conf_icse_naminam08,3,3
conf_icse_yaucc76,3,3
conf_icse_madhavjigds90,3,3
conf_icse_alurey00,3,3
conf_icse_jadouldp89,3,3
conf_icse_gehrkegnntwz02,3,3
conf_icse_shankarc76,3,3
conf_icse_kumar11,3,3
conf_icse_vakilianj14,3,3
conf_icse_boehmv11,3,3
conf_icse_mathurk88,3,3
conf_icse_jingyzwl14,3,3
conf_icse_liu05,3,3
conf_icse_tsudamtt92,3,3
conf_icse_xiaoxth11a,3,3
conf_icse_baudryft06,3,3
conf_icse_black76,3,3
conf_icse_corbettdhlprz00,3,3
conf_icse_nguyenmbt05,3,3
conf_icse_emerson84,3,3
conf_icse_maccari02,3,3
conf_icse_licsbtm06,3,3
conf_icse_azemajsm84,3,3
conf_icse_ohhvp11,3,3
conf_icse_rudmikcc82,3,3
conf_icse_redwiner85,3,3
conf_icse_gomez79,3,3
conf_icse_masheys76,3,3
conf_icse_kramerc79,3,3
conf_icse_hozumise84,3,3
conf_icse_dumitrughcmcm11,3,3
conf_icse_godek11,3,3
conf_icse_howden78,3,3
conf_icse_robbesl11,3,3
conf_icse_cheathamht81,3,3
conf_icse_mannaw78,3,3
conf_icse_clauseo11,3,3
conf_icse_doucw14,3,3
conf_icse_ramalingamkfs06,3,3
conf_icse_green76,3,3
conf_icse_getxt11,3,3
conf_icse_salvaneschim16,3,3
conf_icse_youngttk88,3,3
conf_icse_lucasr82,3,3
conf_icse_wilsonrh97,3,3
conf_icse_jarvinenkss90,3,3
conf_icse_mantylapll14,3,3
conf_icse_skenele04,3,3
conf_icse_anishbscdwg16,3,3
conf_icse_steinrhm97,3,3
conf_icse_brodmanj97,3,3
conf_icse_hosier87,3,3
conf_icse_filierigt11,3,3
conf_icse_cabotdmvr08,3,3
conf_icse_fritschssc08,3,3
conf_icse_faulk00,3,3
conf_icse_nakagawaf90,3,3
conf_icse_wantp05,3,3
conf_icse_zanniermm06,3,3
conf_icse_silva02,3,3
conf_icse_kom08,3,3
conf_icse_maok06,3,3
conf_icse_zhoum11,3,3
conf_icse_liuly06,3,3
conf_icse_fox89,3,3
conf_icse_boehm06,3,3
conf_icse_amselimt11,3,3
conf_icse_henkeld05,3,3
conf_icse_kjolstaddas11,3,3
conf_icse_distantecth06,3,3
conf_icse_mitanikmihibm06,3,3
conf_icse_grundyhhl08,3,3
conf_icse_yilmazkmpsgn05,3,3
conf_icse_embleyw88,3,3
conf_icse_abi-antounagsnt05,3,3
conf_icse_jiamthubthugsins06,3,3
conf_icse_amelunxenkkrs08,3,3
conf_icse_staatswh11,3,3
conf_icse_shiratorign82,3,3
conf_icse_huang16,3,3
conf_icse_salah11,3,3
conf_icse_devanbukmt96,3,3
conf_icse_paganob13,3,3
